,name,team,date,location,opponent,minutes,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers,recent_average,predicted_points,actual_points
109,Tony Bradley,UTAH JAZZ,2020-02-10,AWAY,DALLAS MAVERICKS,8.777833333333332,1.5888331084736842,0.35388528070175435,0.6454031315877192,2.606578532315789,1.0008577964912277,0.24243451684210524,0.3854115621052632,0.4705657852631578,8.486,10.926878575735087,13.9
110,Cody Zeller,CHARLOTTE HORNETS,2020-02-10,AWAY,DETROIT PISTONS,22.422166666666666,5.0232160000000015,0.93506,2.4539050000000002,7.143579000000001,3.3437200000000002,0.87738,1.1376000000000002,1.4323700000000001,25.006999999999998,33.5059618,23.0
111,Jordan McLaughlin,MINNESOTA TIMBERWOLVES,2020-02-10,AWAY,TORONTO RAPTORS,26.490333333333336,3.684371999999999,1.46792,1.51029,4.16127,5.3052,0.2901,1.3621199999999998,1.7716199999999998,27.2,29.419157999999996,18.5
112,Cam Reddish,ATLANTA HAWKS,2020-02-10,AWAY,ORLANDO MAGIC,23.033666666666665,2.5304579999999994,1.82744,2.1193070000000005,4.969425,2.66508,0.68498,0.96303,1.2116299999999995,19.305,26.355873,15.899999999999999
113,Harry Giles,SACRAMENTO KINGS,2020-02-10,AWAY,MILWAUKEE BUCKS,16.12666666666667,3.6454363950877204,0.6501592982456141,1.533589132280702,5.224686062105264,1.9460303298245614,0.4562318877192983,0.8163997684210527,0.9548259824561406,16.769000000000002,22.826677572421058,20.4
114,Derrick Jones,MIAMI HEAT,2020-02-10,AWAY,GOLDEN STATE WARRIORS,28.52716666666667,2.8432380000000004,1.4508,3.687354,6.132189,2.60448,0.7361,1.11462,1.1162400000000003,23.562,29.4274968,11.2
115,Eric Paschall,GOLDEN STATE WARRIORS,2020-02-10,HOME,MIAMI HEAT,25.732000000000003,4.950906000000001,1.1726,2.580342,5.466723,2.919,0.54928,1.1499899999999998,1.4044700000000003,19.898999999999997,30.631861599999997,14.2
116,Naz Reid,MINNESOTA TIMBERWOLVES,2020-02-10,AWAY,TORONTO RAPTORS,8.058,1.1702658846315788,0.5317940715789473,0.5013025995789474,2.033806968,0.984636707368421,0.22720167157894738,0.4068738663157894,0.45872073473684205,11.102,9.798245885178947,13.6
117,Taurean Waller-Prince,BROOKLYN NETS,2020-02-10,AWAY,INDIANA PACERS,26.798000000000002,2.275488,2.3282,2.196528,5.34099,2.9028400000000003,0.44282,1.2354,1.4347499999999997,24.365000000000002,28.095461999999998,20.6
118,Jerami Grant,DENVER NUGGETS,2020-02-10,HOME,SAN ANTONIO SPURS,33.76016666666666,3.05616,1.82744,1.970951,5.23083,2.7034,1.2734,1.39491,1.2190500000000002,30.584999999999997,30.683567,17.5
119,Josh Okogie,MINNESOTA TIMBERWOLVES,2020-02-10,AWAY,TORONTO RAPTORS,27.55483333333333,3.628113999999999,1.33524,5.049377000000001,5.207661,2.6058000000000003,0.5839799999999999,1.5383999999999998,1.33337,23.853000000000005,31.5029882,13.1
120,Christian Wood,DETROIT PISTONS,2020-02-10,HOME,CHARLOTTE HORNETS,30.259333333333334,4.16174,1.7225799999999998,3.4803189999999997,7.630473,3.00576,0.9266399999999999,1.2498,1.4482399999999997,35.38399999999999,35.7178266,18.1
121,James Johnson,MINNESOTA TIMBERWOLVES,2020-02-10,AWAY,TORONTO RAPTORS,17.271,2.638237968,1.20789738,1.356911568,4.221619614,3.21815088,0.6016852800000001,1.0586759400000003,1.4038595999999999,18.398000000000003,23.727473560800004,17.9
122,Kelly Oubre,PHOENIX SUNS,2020-02-10,AWAY,LOS ANGELES LAKERS,38.69666666666667,3.776606,2.5486199999999997,3.171988,6.188691,2.53912,0.55092,1.0865999999999998,1.2017800000000003,38.178,33.3169492,15.600000000000001
123,Jakob Poeltl,SAN ANTONIO SPURS,2020-02-10,AWAY,DENVER NUGGETS,15.639000000000001,3.3317095130526315,0.6304986315789475,1.903039946052632,5.2048090051578955,2.2587654631578946,0.8184794115789474,0.8097380336842106,1.0191442436842104,18.740999999999996,23.95738195992632,10.4
124,Ty Jerome,PHOENIX SUNS,2020-02-10,AWAY,LOS ANGELES LAKERS,12.573,1.7804413544210522,0.7334691157894738,0.8187193496842106,2.784700465105263,2.015412195789474,0.29722571999999997,0.5535362510526315,0.8340332636842106,10.487,14.663020907178948,18.8
125,Wesley Matthews,MILWAUKEE BUCKS,2020-02-10,HOME,SACRAMENTO KINGS,27.67683333333333,1.6254659999999994,1.92588,1.147192,4.50387,2.58956,0.51998,0.9014700000000001,1.23827,15.855000000000002,22.490828,15.600000000000001
126,Terry Rozier,CHARLOTTE HORNETS,2020-02-10,AWAY,DETROIT PISTONS,34.217,3.2427160000000006,2.2747,2.892588,5.6658479999999996,3.35096,0.5588799999999999,0.82572,1.6081800000000002,28.384000000000004,30.573197599999997,20.4
127,James Ennis,ORLANDO MAGIC,2020-02-10,HOME,ATLANTA HAWKS,8.309166666666666,1.1000558228947366,0.43606506666666667,0.4541112646929825,1.6747658952631579,1.0255785754385964,0.172375849122807,0.4794083039473684,0.4576688999999998,5.596,9.008188607166666,12.5
128,PJ Dozier,DENVER NUGGETS,2020-02-10,HOME,SAN ANTONIO SPURS,15.191166666666668,2.504393349684211,0.9375348438596491,1.2232143274473686,3.563221664026316,2.1922292663157896,0.6016981256140351,0.9612890313157896,0.9692524007894735,13.051,20.328524524700004,12.2
129,Dorian Finney-Smith,DALLAS MAVERICKS,2020-02-10,HOME,UTAH JAZZ,31.917666666666666,2.9344779999999995,1.7611,1.388913,6.472605000000001,3.57208,0.7814199999999998,1.15422,1.6481799999999998,24.79,29.825155,25.0
130,Damian Jones,ATLANTA HAWKS,2020-02-10,AWAY,ORLANDO MAGIC,20.901,3.3617739999999996,0.8088,2.197878,6.288252,2.48716,0.89662,1.20804,1.1805500000000002,18.441,27.7578984,13.9
131,JaVale McGee,LOS ANGELES LAKERS,2020-02-10,HOME,PHOENIX SUNS,17.02616666666667,3.676266607701755,0.7516246080701755,1.7027878244473686,5.408511492710527,1.9448183680701758,0.8194425182456142,0.8312891457894738,1.098788146403509,16.721,24.571043053121056,12.4
132,Lonnie Walker,SAN ANTONIO SPURS,2020-02-10,AWAY,DENVER NUGGETS,16.917333333333332,3.0791647977543852,0.96022784,1.731778442105263,3.745636500210526,2.161536583859649,0.48173442245614023,0.9212022231578947,1.0265348828070173,10.773,21.690135287691227,20.0
133,Georges Niang,UTAH JAZZ,2020-02-10,AWAY,DALLAS MAVERICKS,12.405833333333334,1.4534204217543856,0.9528724701754389,1.0957223763157895,2.7180077367105264,1.5256824421052633,0.1993290947368421,0.6058421355263158,0.730716642105263,9.008,14.096110626245615,10.2
134,Brandon Goodwin,ATLANTA HAWKS,2020-02-10,AWAY,ORLANDO MAGIC,16.2935,2.372721213789474,1.3083680500000003,1.6612037925000003,4.154271369947369,2.4900927273684217,0.3547866747368421,0.7920441860526317,1.1603801923684212,14.927000000000001,21.332127495068427,8.2
135,Allen Crabbe,MINNESOTA TIMBERWOLVES,2020-02-10,AWAY,TORONTO RAPTORS,14.961166666666665,1.6792019751754383,0.9772634066666668,1.117078658885965,3.0555718261315787,1.962086139649123,0.2592533954385965,0.7378847399999999,0.8871971833333333,5.356000000000001,16.121305453050876,11.6
136,Ersan İlyasova,MILWAUKEE BUCKS,2020-02-10,HOME,SACRAMENTO KINGS,10.876833333333334,1.7423141344736839,0.5769415878947368,0.625261633745614,2.7640472200526314,1.2797796592982456,0.22118899280701756,0.5471104413157896,0.6029944660526317,7.932999999999999,12.779144655703508,23.1
137,Royce O'Neale,UTAH JAZZ,2020-02-10,AWAY,DALLAS MAVERICKS,24.066,2.0780139999999987,1.42084,1.363434,5.229627,2.8567600000000004,0.67366,0.94143,1.3812299999999995,15.370999999999999,23.806714400000004,11.3
138,Andre Iguodala,MIAMI HEAT,2020-02-10,AWAY,GOLDEN STATE WARRIORS,18.740333333333336,2.8389888780000008,1.1544637133333335,1.4728373183333339,4.815343445000001,2.7699001733333337,0.7307151866666667,1.0635533700000004,1.3852755766666671,13.165,24.544998701666668,10.0
139,Juan Toscano-Anderson,GOLDEN STATE WARRIORS,2020-02-10,HOME,MIAMI HEAT,21.085833333333333,3.1570160000000005,1.16832,1.1925729999999999,4.742091,2.9622,0.39488,1.42698,1.4018300000000004,18.013,25.2091242,12.1
140,Devin Booker,PHOENIX SUNS,2020-02-10,AWAY,LOS ANGELES LAKERS,34.973333333333336,4.341358,2.1206199999999997,5.634165,5.231088,5.3296399999999995,0.30724000000000007,1.0798199999999998,2.2689700000000004,38.739000000000004,36.842716599999996,19.3
141,Tony Snell,DETROIT PISTONS,2020-02-10,HOME,CHARLOTTE HORNETS,32.854,2.6717499999999994,1.73756,1.010048,3.857124,4.14116,0.34472,1.06335,1.61349,16.557,25.0172368,14.4
142,Keita Bates-Diop,DENVER NUGGETS,2020-02-10,HOME,SAN ANTONIO SPURS,13.939833333333333,2.0163895549122803,0.7802344819298246,1.2573744340175441,3.2086913795789473,1.9284805638596492,0.38699912035087713,0.7570430013157894,0.8050840690350876,11.049,17.0010497868807,6.0
143,Gary Clark,ORLANDO MAGIC,2020-02-10,HOME,ATLANTA HAWKS,13.3445,1.2088824690526316,0.8821838247368421,0.8941791255526317,3.4679082585789476,1.492336505263158,0.49797459947368417,0.7116902786842104,0.6365747905263156,9.862000000000002,15.350910050005266,5.4
144,Chris Boucher,TORONTO RAPTORS,2020-02-10,HOME,MINNESOTA TIMBERWOLVES,13.9825,2.283190650263158,0.8912887052631578,1.926920965789474,3.959896986315789,1.6184375789473686,0.6663470763157895,0.831333217105263,0.7942354368421052,18.055999999999997,20.045506577526318,7.4
145,Danny Green,LOS ANGELES LAKERS,2020-02-10,HOME,PHOENIX SUNS,25.754,2.1196219999999997,1.74826,1.5493069999999998,5.221389,2.9668799999999997,0.6493599999999999,1.30539,1.4340799999999998,19.822,26.179487799999997,12.7
146,Markieff Morris,DETROIT PISTONS,2020-02-10,HOME,CHARLOTTE HORNETS,24.875999999999998,2.9975060000000004,1.61986,2.112944,5.147196,2.80196,0.44702,1.1284800000000001,1.3219700000000003,19.363,26.751641199999998,12.7
147,Kent Bazemore,SACRAMENTO KINGS,2020-02-10,AWAY,MILWAUKEE BUCKS,22.101499999999998,3.2592600000000003,1.48076,2.964071,5.118873,2.82432,0.49138000000000004,1.2703499999999999,1.3227600000000002,19.984,28.2664286,14.3
148,Caris LeVert,BROOKLYN NETS,2020-02-10,AWAY,INDIANA PACERS,26.969333333333335,5.128196000000001,1.68192,3.978326,4.875546,4.6072,0.47787999999999997,1.2896400000000001,1.8921199999999998,32.928,35.452373200000004,20.9
149,Jeremy Pargo,GOLDEN STATE WARRIORS,2020-02-10,HOME,MIAMI HEAT,15.303333333333335,2.7936460522807023,1.0720065543859651,0.7392202677192984,3.168814517894737,2.7390067087719303,0.2825961859649123,0.8610782947368423,1.176423614035088,13.295999999999998,19.708219348140354,6.0
150,Delon Wright,DALLAS MAVERICKS,2020-02-10,HOME,UTAH JAZZ,22.769333333333336,3.869656,1.1191,1.9425940000000002,5.098305,4.73596,0.4214,0.97794,1.85191,17.745,28.607222,9.7
151,Tariq Owens,PHOENIX SUNS,2020-02-10,AWAY,LOS ANGELES LAKERS,4.980333333333333,0.575706612,0.23836923824561404,0.47924856449122816,1.0763449217894736,0.5399729824561404,0.10696183263157895,0.28306904052631576,0.20545185614035094,3.4459999999999997,5.411983646392983,3.2
152,Reggie Jackson,DETROIT PISTONS,2020-02-10,HOME,CHARLOTTE HORNETS,31.0595,4.379942000000001,2.26828,2.006527,5.225403,5.23688,0.47732,1.0769099999999998,1.96414,32.454,34.395604600000006,11.7
153,Jalen Lecque,PHOENIX SUNS,2020-02-10,AWAY,LOS ANGELES LAKERS,6.6685,0.8587146781052628,0.3514650473684211,0.5650230579210526,1.2266530263157893,0.8275678694736842,0.11547034210526315,0.33613451684210527,0.32952217263157885,3.19,7.0754753962368415,3.5
154,Alen Smailagić,GOLDEN STATE WARRIORS,2020-02-10,HOME,MIAMI HEAT,10.517333333333333,1.5104230242807017,0.548395901754386,1.139041592140351,2.4475401195789472,1.4699689319298248,0.3166935129824561,0.5580552421052631,0.6418285698245614,10.748999999999999,12.929494582792984,2.2
155,Wilson Chandler,BROOKLYN NETS,2020-02-10,AWAY,INDIANA PACERS,21.121166666666667,1.7288539999999992,1.64982,1.973075,4.849071,2.98436,0.34746000000000005,1.1269200000000001,1.35629,14.603000000000002,23.7425182,5.7
156,Kevon Looney,GOLDEN STATE WARRIORS,2020-02-10,HOME,MIAMI HEAT,13.956,2.4135359494736845,0.7544172884210526,1.0800996461052632,4.006381973684211,2.062961229473684,0.5384518610526317,0.8666014926315788,0.856913090526316,13.19,19.430770593473685,8.1
157,Maxi Kleber,DALLAS MAVERICKS,2020-02-10,HOME,UTAH JAZZ,27.51516666666667,2.5985739999999993,1.58134,1.6587259999999997,7.019226,2.712,1.29568,0.9542100000000001,1.18588,22.038000000000004,29.654755199999993,8.9
158,Malcolm Brogdon,INDIANA PACERS,2020-02-10,HOME,BROOKLYN NETS,32.070166666666665,4.213374000000001,1.78892,2.0607309999999996,6.195177,5.5979600000000005,0.51468,1.0128,2.131970000000001,32.671,34.1358614,14.3
159,Ky Bowman,GOLDEN STATE WARRIORS,2020-02-10,HOME,MIAMI HEAT,21.94,2.9737460000000002,1.21968,2.1026179999999997,4.429659,4.3688400000000005,0.51742,1.3090499999999998,1.8606500000000004,14.517,27.1967608,7.6
160,Troy Daniels,LOS ANGELES LAKERS,2020-02-10,HOME,PHOENIX SUNS,9.906,1.1901370793684212,0.6191667094736842,0.7732675736842107,2.193227502631579,1.1594399494736845,0.2648030210526316,0.4515884715789474,0.556487797894737,4.38,10.974761468210527,5.4
161,Sekou Doumbouya,DETROIT PISTONS,2020-02-10,HOME,CHARLOTTE HORNETS,21.023666666666667,2.999606,1.47434,1.42646,5.086167,2.20596,0.43508,1.18569,1.3145700000000002,12.341000000000001,24.808772400000002,8.8
162,Caleb Martin,CHARLOTTE HORNETS,2020-02-10,AWAY,DETROIT PISTONS,16.7425,2.4039445457894737,0.9974476552631578,1.1914659135526318,4.378058889078946,2.499426142105263,0.5325524894736842,0.8483953460526316,1.0694315934210528,10.893,21.067919764131574,8.2
163,Justin Holiday,INDIANA PACERS,2020-02-10,HOME,BROOKLYN NETS,25.68,1.9452600000000002,1.7525400000000002,1.7416610000000001,4.992513,2.60548,0.78582,1.32147,1.11301,22.028999999999996,25.997896600000004,11.9
164,Courtney Lee,DALLAS MAVERICKS,2020-02-10,HOME,UTAH JAZZ,12.940166666666666,1.5778258504912277,0.9079229570175438,0.6138004603596491,2.678299849631579,1.5674491989473684,0.32155633105263154,0.777942388157895,0.7234847183333333,10.199,14.633366089671933,6.2
165,Quinn Cook,LOS ANGELES LAKERS,2020-02-10,HOME,PHOENIX SUNS,5.479833333333334,0.8600875292456142,0.2943708784210526,0.31895629487719307,1.094220041894737,0.6048697715789475,0.0923553805263158,0.2443774936842105,0.2943968355263157,5.157,5.858414483378948,2.7
166,DaQuan Jeffries,SACRAMENTO KINGS,2020-02-10,AWAY,MILWAUKEE BUCKS,2.4415,0.2829510890000001,0.13115480999999998,0.168282315,0.44910750000000005,0.26471,0.0422765,0.11715730499999999,0.11441126000000003,2.72,2.4275330779999997,0.0
167,Chris Silva,MIAMI HEAT,2020-02-10,AWAY,GOLDEN STATE WARRIORS,7.234833333333333,1.1839583897192978,0.29167801754385964,0.6379596069385964,1.7923804568421051,0.9233627392982456,0.2042507684210526,0.35508562,0.3989934427192983,6.654999999999999,8.695826818710524,0.0
168,Gabe Vincent,MIAMI HEAT,2020-02-10,AWAY,GOLDEN STATE WARRIORS,10.084666666666667,0.9155380556491222,0.8325157719298246,0.6404517029473684,1.9709812227368422,1.3079918821052632,0.15929527157894738,0.5129963778947368,0.5475443228070174,5.472,10.765571046091228,0.0
169,Marco Belinelli,SAN ANTONIO SPURS,2020-02-10,AWAY,DENVER NUGGETS,12.580833333333334,1.2980334385087717,0.9365569622807017,1.0714115769298247,2.609029770394737,1.8536732263157898,0.20533244298245618,0.6059657697368422,0.7428982083333336,8.915,14.079491334561403,6.0
170,Robin Lopez,MILWAUKEE BUCKS,2020-02-10,HOME,SACRAMENTO KINGS,12.119166666666667,1.7446790604385958,0.6592188815789474,0.8175462263157894,2.9189848501315794,1.5081346140350878,0.467098197368421,0.5797490407894738,0.6895040412280701,8.688,14.500582406385966,1.2
171,Alex Caruso,LOS ANGELES LAKERS,2020-02-10,HOME,PHOENIX SUNS,14.1075,1.972023569999999,0.9056124000000001,0.9859301100000001,2.9739018375,2.1062646,0.251262,0.979320375,0.90954765,12.649999999999999,17.15709303,0.0
172,Kyle Korver,MILWAUKEE BUCKS,2020-02-10,HOME,SACRAMENTO KINGS,16.202666666666666,1.1972730284912274,1.6496361319298243,0.8900721740350876,3.994329141894737,2.0533383635087716,0.4817138077192982,0.8265662484210526,1.0183120168421056,13.038,19.013257293922806,7.1
173,Matt Thomas,TORONTO RAPTORS,2020-02-10,HOME,MINNESOTA TIMBERWOLVES,11.942166666666667,1.6827229363333336,0.75450609,0.5617727192368421,2.6229014339210526,1.6592572073684213,0.1755624207017544,0.7736261273684212,0.7116085702631582,12.247,13.963061467608773,0.0
174,Jared Dudley,LOS ANGELES LAKERS,2020-02-10,HOME,PHOENIX SUNS,5.898166666666667,0.7527078876491228,0.2756554756140351,0.3139302312631579,1.2241464867368421,0.6490590943859649,0.1064339696491228,0.27295163184210525,0.3024672995614036,3.771,5.924566363978947,2.4
175,Yogi Ferrell,SACRAMENTO KINGS,2020-02-10,AWAY,MILWAUKEE BUCKS,6.131,0.7326609536842104,0.36802134210526316,0.5443566465263158,1.172296248,0.7969009263157896,0.1344818715789474,0.31162582263157895,0.359547654736842,5.3260000000000005,6.694624895178947,4.7
176,Zach Norvell,GOLDEN STATE WARRIORS,2020-02-10,HOME,MIAMI HEAT,11.310666666666666,1.2122486790175437,0.7757569557894736,0.6416142350175439,2.3166697962105265,1.4955082526315788,0.16463568280701757,0.6888910357894737,0.705267690526316,6.301,12.271961060084209,4.7
177,Willy Hernangómez,CHARLOTTE HORNETS,2020-02-10,AWAY,DETROIT PISTONS,17.379833333333334,3.8969720904210523,0.927753797894737,2.7454383027105265,5.747869456736843,2.631014053684211,0.5484526563157894,0.8729798810526317,1.3754857464035086,17.881,27.055420171549123,6.3
178,Terence Davis,TORONTO RAPTORS,2020-02-10,HOME,MINNESOTA TIMBERWOLVES,24.041,2.544688,2.01576,1.2609700000000001,6.2445960000000005,2.61896,0.71732,1.25508,1.2233399999999999,26.718,28.5134412,4.4
179,Elie Okobo,PHOENIX SUNS,2020-02-10,AWAY,LOS ANGELES LAKERS,18.201166666666666,2.3947389938070174,0.9080466254385964,1.247026111394737,4.0576809226578945,3.5175766291228068,0.3067567152631579,1.2099273439473686,1.4980422327192984,10.717,21.958235971110522,1.4
180,Brandon Knight,DETROIT PISTONS,2020-02-10,HOME,CHARLOTTE HORNETS,20.972666666666665,1.6293619999999995,1.75468,1.417132,4.152696,3.1542000000000003,0.36862,0.9921000000000001,1.3590300000000002,8.693,22.3775612,2.0
181,Kendrick Nunn,MIAMI HEAT,2020-02-10,AWAY,GOLDEN STATE WARRIORS,29.264,3.8476940000000006,2.0649800000000003,1.649934,4.593927,3.94368,0.3776,0.9321900000000001,1.6994400000000003,20.596,29.198424400000004,7.199999999999999
