,name,team,date,location,opponent,minutes,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers,recent_average,predicted_points,actual_points
107,Steven Adams,OKLAHOMA CITY THUNDER,2020-02-09,HOME,BOSTON CELTICS,24.820666666666668,4.686446,0.766,2.1061,6.7172160000000005,3.29964,0.919,1.1292900000000001,1.6083900000000002,21.502999999999997,31.323591200000003,21.2
108,Darius Garland,CLEVELAND CAVALIERS,2020-02-09,HOME,LOS ANGELES CLIPPERS,34.57383333333333,3.5918479999999997,1.96012,1.1305420000000002,4.481664,4.60144,0.47587999999999997,1.05657,1.9774799999999995,21.772,29.0946248,16.0
109,Damian Jones,ATLANTA HAWKS,2020-02-09,HOME,NEW YORK KNICKS,21.701666666666664,3.552664,0.82806,2.155086,6.474290999999999,2.58656,0.8710800000000001,1.27215,1.2123999999999997,20.537999999999997,28.610873199999997,7.8
110,Mike Scott,PHILADELPHIA 76ERS,2020-02-09,HOME,CHICAGO BULLS,14.021666666666667,1.5336397171929825,1.0232864736842107,0.9001002281578948,3.6607132668421056,1.5940421052631577,0.2581610228070175,0.7679076447368421,0.7323737894736845,11.612,16.16699037485965,8.3
111,Chris Silva,MIAMI HEAT,2020-02-09,AWAY,PORTLAND TRAIL BLAZERS,4.923333333333333,0.6620763922807014,0.1984880701754386,0.4667071242105263,1.1004466236842105,0.5628976561403509,0.1296806,0.2519217842105263,0.23674496140350873,4.8100000000000005,5.459268743157895,10.8
112,Jerome Robinson,WASHINGTON WIZARDS,2020-02-09,HOME,MEMPHIS GRIZZLIES,7.590833333333333,0.9857671906140353,0.37955764736842107,0.470886958377193,1.454872700263158,1.0335039438596492,0.13725025701754387,0.41985298684210526,0.4516785543859651,4.201999999999999,8.096828615008771,10.4
113,Darius Bazley,OKLAHOMA CITY THUNDER,2020-02-09,HOME,BOSTON CELTICS,17.647,2.9025395508421052,1.0334454715789474,1.476277432,4.418943474473684,2.1693921494736843,0.43692114421052625,1.1340240836842106,1.0499872121052636,12.965,22.601361813578947,3.0
114,Abdel Nader,OKLAHOMA CITY THUNDER,2020-02-09,HOME,BOSTON CELTICS,9.479666666666667,1.2901048002807012,0.5028314557894736,0.6612002639122807,1.8817367841052632,1.1281002905263158,0.24142216350877194,0.5948241368421053,0.5477750543859647,6.098,10.66110265522456,3.2
115,Dante Exum,CLEVELAND CAVALIERS,2020-02-09,HOME,LOS ANGELES CLIPPERS,14.939333333333334,2.388253721192983,0.7840162133333334,1.3526135302456141,3.5843926741052634,2.2389814750877197,0.3198275382456141,0.8921848494736843,1.0544417350877198,9.589,18.72250846225965,6.0
116,Brandon Goodwin,ATLANTA HAWKS,2020-02-09,HOME,NEW YORK KNICKS,19.884666666666664,2.9925420000000003,1.6091600000000001,1.9117620000000004,5.1585149999999995,3.2044,0.42296,0.9420299999999999,1.4541400000000007,18.779999999999998,26.361973999999996,3.0
117,Ian Mahinmi,WASHINGTON WIZARDS,2020-02-09,HOME,MEMPHIS GRIZZLIES,18.963666666666665,3.658911728105263,0.8820101175438596,1.783871201736842,6.170317014894736,2.558218595087719,0.8944063670175438,1.0590409363157893,1.3138227884210523,16.601999999999997,27.535952442663152,15.5
118,Royce O'Neale,UTAH JAZZ,2020-02-09,AWAY,HOUSTON ROCKETS,26.422833333333333,2.325599999999999,1.3759000000000001,1.3840750000000002,5.5906590000000005,3.3218400000000003,0.36602,0.9440399999999999,1.4334999999999996,16.872,24.3512058,13.6
119,Josh Richardson,PHILADELPHIA 76ERS,2020-02-09,HOME,CHICAGO BULLS,23.022166666666667,3.91745,1.29672,1.666688,4.738365,3.0058,0.6496,1.1023799999999997,1.55233,15.795000000000002,27.290096,8.0
120,Vince Carter,ATLANTA HAWKS,2020-02-09,HOME,NEW YORK KNICKS,20.084166666666665,1.9842880000000003,1.69476,1.4953430000000003,5.283879,2.6505600000000005,0.79944,1.09587,1.26056,18.711999999999996,25.290063800000006,3.2
121,Terance Mann,LOS ANGELES CLIPPERS,2020-02-09,AWAY,CLEVELAND CAVALIERS,7.836666666666667,1.074417723859649,0.3600742105263158,0.6130236624561404,1.544438717894737,1.211697150877193,0.17342130877192985,0.4152732157894736,0.4996328701754386,5.515999999999999,8.77940463305263,6.9
122,Hamidou Diallo,OKLAHOMA CITY THUNDER,2020-02-09,HOME,BOSTON CELTICS,18.515,3.5376454584210526,0.8903376263157895,1.0385394821052631,4.929566128421053,2.1917472315789475,0.31851646842105263,0.9467206736842108,1.1802922710526318,10.033,22.603362634631576,2.2
123,Al Horford,PHILADELPHIA 76ERS,2020-02-09,HOME,CHICAGO BULLS,30.209666666666667,2.336258,2.09708,0.850276,6.209082,4.00132,0.40331999999999996,1.18536,1.44769,27.790999999999993,28.585260399999996,17.4
124,Dean Wade,CLEVELAND CAVALIERS,2020-02-09,HOME,LOS ANGELES CLIPPERS,4.624333333333333,0.616824246631579,0.19737141438596492,0.2610801245614035,1.0017474252631577,0.5121327473684211,0.1153065347368421,0.24699781263157894,0.23497697982456156,4.785,4.9090749546315795,1.2
125,Tyson Chandler,HOUSTON ROCKETS,2020-02-09,HOME,UTAH JAZZ,5.844333333333334,0.712925615614035,0.23561891228070178,0.32116149649122816,1.303752034421053,0.6336487719298246,0.12959655368421055,0.3017337021052632,0.28783649263157907,1.122,5.974999338498247,0.0
126,Josh Jackson,MEMPHIS GRIZZLIES,2020-02-09,AWAY,WASHINGTON WIZARDS,18.829,2.768316878000001,1.4695539,2.452763649,5.033836032,2.361553,0.45419512,1.2956631299999999,1.35603485,14.550999999999998,25.874531743400002,8.5
127,De'Anthony Melton,MEMPHIS GRIZZLIES,2020-02-09,AWAY,WASHINGTON WIZARDS,21.323333333333334,4.411148000000001,1.0763,2.4122500000000002,4.580649,3.5542399999999996,0.38486000000000004,1.58103,1.48908,20.542,29.7001748,11.7
128,Bruno Fernando,ATLANTA HAWKS,2020-02-09,HOME,NEW YORK KNICKS,13.898833333333332,2.757045731754386,0.6433111584210526,0.8503752459035087,4.270221958,1.5773859101754388,0.5169488178947368,0.822759727105263,0.9004980964912283,14.272,18.90337293804737,5.8
129,Treveon Graham,ATLANTA HAWKS,2020-02-09,HOME,NEW YORK KNICKS,14.157833333333334,1.6520820425614036,0.8753564805263158,1.0921971107105264,3.369789368368421,1.5759903947368423,0.4355694682456141,0.6902837928947368,0.7520864611403507,10.071,16.05563679384035,4.2
130,Malik Newman,CLEVELAND CAVALIERS,2020-02-09,HOME,LOS ANGELES CLIPPERS,3.683333333333333,0.4403715789473683,0.18998245614035086,0.4289920175438597,0.6775394736842105,0.39935087719298246,0.0637798245614035,0.17866105263157897,0.1942861403508772,1.0,3.824792719298246,1.0
131,Terrance Ferguson,OKLAHOMA CITY THUNDER,2020-02-09,HOME,BOSTON CELTICS,17.35533333333333,2.065514853192982,1.0613243052631578,1.2492533352280701,3.5201219730526305,2.3648559887719296,0.42122307438596485,1.1497542957894733,1.0374104828070174,8.332,20.01120793594385,3.9
132,Kendrick Nunn,MIAMI HEAT,2020-02-09,AWAY,PORTLAND TRAIL BLAZERS,30.356333333333335,3.543146,2.0307399999999998,1.8667810000000002,4.885389,3.8459999999999996,0.37637999999999994,1.0308000000000002,1.6872999999999998,23.702,29.2109998,14.0
133,Luguentz Dort,OKLAHOMA CITY THUNDER,2020-02-09,HOME,BOSTON CELTICS,23.892666666666667,3.184152,1.34166,1.30933,4.8339929999999995,2.21724,0.56872,1.3667400000000003,1.1692300000000002,12.899000000000001,25.4664156,4.2
134,Austin Rivers,HOUSTON ROCKETS,2020-02-09,HOME,UTAH JAZZ,27.383166666666668,2.4434080000000007,1.9537,2.2157750000000003,4.369884,2.65876,0.39480000000000004,1.2197399999999998,1.1465299999999998,20.206999999999997,25.8927818,3.7
135,Mario Hezonja,PORTLAND TRAIL BLAZERS,2020-02-09,HOME,MIAMI HEAT,17.817666666666664,2.568107185263157,1.143781667368421,1.796986705087719,4.5785195283157885,2.1047728301754383,0.48724753929824544,1.1242572557894737,0.9999555864912281,13.609000000000002,22.850487555733327,1.5
136,Romeo Langford,BOSTON CELTICS,2020-02-09,AWAY,OKLAHOMA CITY THUNDER,14.973333333333333,2.4245562119298243,0.8262758175438597,1.8852395992982451,3.337868075789474,1.6613780210526314,0.5637223578947369,0.8594614526315789,0.8427622456140353,12.098,19.1374773842807,0.0
137,Yuta Watanabe,MEMPHIS GRIZZLIES,2020-02-09,AWAY,WASHINGTON WIZARDS,8.284666666666666,1.3115682538245614,0.3769261712280702,0.8137012104912281,1.706946557894737,1.021176734035088,0.14607175438596492,0.40250398947368426,0.44744612596491234,3.955,9.345998307964912,1.2
138,Caleb Swanigan,PORTLAND TRAIL BLAZERS,2020-02-09,HOME,MIAMI HEAT,17.770166666666668,3.3436457832631583,0.7644538645614036,1.2786504719561405,6.1760017842894745,2.5589040000000005,0.5488736847368422,0.8088605757894739,1.2108030403508778,14.682,24.37126151454211,2.9
139,Kevin Knox,NEW YORK KNICKS,2020-02-09,AWAY,ATLANTA HAWKS,16.3385,2.401107679842105,1.1482009863157896,1.1209113917105262,3.6161804268157893,1.9322426052631578,0.3637810021052632,0.8180170997368422,0.9459045586842101,8.061,19.204999877257897,5.2
140,Wenyen Gabriel,PORTLAND TRAIL BLAZERS,2020-02-09,HOME,MIAMI HEAT,7.9885,1.0692346572631575,0.33465928736842104,0.4517458909736842,1.7139986852368423,0.8877493915789474,0.22317346315789469,0.467289409736842,0.39733117210526314,4.546,8.656673023836841,1.4
141,Larry Nance,CLEVELAND CAVALIERS,2020-02-09,HOME,LOS ANGELES CLIPPERS,29.744500000000002,3.9725940000000017,1.62414,1.022736,7.3529160000000005,4.1526000000000005,0.66386,1.09401,1.6075500000000007,33.063,32.5588032,4.8
142,Dillon Brooks,MEMPHIS GRIZZLIES,2020-02-09,AWAY,WASHINGTON WIZARDS,30.139333333333333,5.348288,1.55566,2.438623,5.008746,3.1813599999999997,0.57388,1.25415,1.42822,26.808000000000003,32.6405842,14.100000000000001
