,name,team,date,location,opponent,minutes,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers,recent_average,fantasy_points,fantasy_points_8_9,predicted_points,actual_points
90,Darius Garland,CLEVELAND CAVALIERS,2020-02-28,AWAY,NEW ORLEANS PELICANS,27.468779152371727,3.1392156935336244,1.60998796037835,1.424421662292033,1.8709561147319747,4.468789025964104,0.18737280268940726,0.9269710189747458,1.9420232386879999,22.8425,0,22.607331218632588,22.88215603342332,23.9
91,DeAndre Jordan,BROOKLYN NETS,2020-02-28,AWAY,ATLANTA HAWKS,24.40104101573883,4.183613261404684,0.0,1.8670873867592892,9.920108460176571,1.257830579651574,0.8621890162052561,0.5419384665315969,1.4627627713769908,28.646749999999997,0,26.89636595923302,26.774809608091477,22.1
92,Brandon Goodwin,ATLANTA HAWKS,2020-02-28,HOME,BROOKLYN NETS,18.589436326144163,0.9488143047587322,0.8898713393036788,0.667140864641883,1.5811163498407774,1.0249445621596704,0.1548400209114884,0.3859763208741041,0.7758893983043089,7.633499999999999,0,10.166106276200885,9.51569958217129,17.1
93,Buddy Hield,SACRAMENTO KINGS,2020-02-28,AWAY,MEMPHIS GRIZZLIES,32.483715115490426,2.074696763495333,3.077041369755729,1.8269191421873208,3.5497835687518275,3.3540855384482273,0.24454266512882494,1.139402219064044,1.472778970669033,29.96275,0,27.59362882215337,27.17736105052928,23.8
94,Devonte' Graham,CHARLOTTE HORNETS,2020-02-28,AWAY,TORONTO RAPTORS,33.06063326835083,3.1221681289823793,2.6854536073252264,2.9833762108997703,3.008836699541506,6.206330766920951,0.21001380664394542,1.1455176729930732,2.7468926208307023,30.70675,0,31.387195800098944,31.523875298751793,25.3
95,Josh Jackson,MEMPHIS GRIZZLIES,2020-02-28,HOME,SACRAMENTO KINGS,23.293870341674953,2.5064606995259204,1.149511179077105,1.67089757728243,4.5809282609699755,1.8545937067398461,0.5042652354284458,0.7339493135019286,1.2864599088923514,19.06275,0,20.53292677427952,20.8395407247381,25.1
96,De'Anthony Melton,MEMPHIS GRIZZLIES,2020-02-28,HOME,SACRAMENTO KINGS,24.10668117139797,2.482743846816563,1.2023019018059853,2.2791306651268393,3.6296292674708983,3.090945966169898,0.28649936403939513,0.90292005668222,1.7659666785132062,19.08,0,21.89451184065206,21.645789718049482,23.2
97,Michael Porter,DENVER NUGGETS,2020-02-28,AWAY,LOS ANGELES CLIPPERS,26.537768925171907,2.7349886020015903,1.2070992992488878,0.8024674485841661,6.2762527036386615,1.129089271027914,0.4876052647249183,0.6679784077900983,0.8378657810918946,21.049,0,22.03649050109554,21.747764937695425,15.1
98,E'Twaun Moore,NEW ORLEANS PELICANS,2020-02-28,HOME,CLEVELAND CAVALIERS,18.530346461454894,1.0173662768993434,0.6081456532757096,0.3507215051117774,1.5981134140690485,0.8201325853675222,0.18861080202456515,0.6460037194853284,0.565292499900567,8.510000000000002,0,9.966323258103799,9.29637705830085,19.1
99,Marvin Williams,MILWAUKEE BUCKS,2020-02-28,HOME,OKLAHOMA CITY THUNDER,20.739120887081164,0.7636837869735285,1.0808064586970734,0.24655024703753292,3.242856834458112,1.1862539198790807,0.49704841021472124,0.885643590602011,0.5732513236833561,14.47525,0,14.2669240484414,14.261970957011005,19.9
100,James Ennis,ORLANDO MAGIC,2020-02-28,HOME,MINNESOTA TIMBERWOLVES,19.68188506857715,1.9534452151527564,0.9200356578190323,1.3186815211922536,2.8387787889452882,0.7808292541924302,0.30340978803662555,0.3861002799641078,0.5335318865626633,12.307749999999999,0,13.458162967855955,14.09845567041739,20.9
101,Maxi Kleber,DALLAS MAVERICKS,2020-02-28,AWAY,MIAMI HEAT,23.945410700390592,2.5372661362384417,1.1673153298807257,1.4162437741544172,5.022147085880729,0.8663268942988158,1.2488419294448323,0.5324877980647233,0.706196510718426,23.567500000000003,0,21.62153736288909,21.956581552588815,25.7
102,Jalen McDaniels,CHARLOTTE HORNETS,2020-02-28,AWAY,TORONTO RAPTORS,22.277969352424993,1.44356160249189,0.7231993675627857,0.5924894279794606,4.563628204375914,0.8035614118119805,0.20719184459403195,0.6867384118097486,0.6710838210937577,14.227500000000001,0,14.135516867255582,14.341613646738248,26.9
103,Jeff Teague,ATLANTA HAWKS,2020-02-28,HOME,BROOKLYN NETS,20.715566525068667,2.2189248775659536,0.44983999690982923,1.8063925843632402,2.2364058399578592,3.544960886994285,0.2868079454201249,0.7759653066709857,1.453080531522529,17.262,0,17.01637789693819,17.33012989341629,17.9
104,Jae Crowder,MIAMI HEAT,2020-02-28,HOME,DALLAS MAVERICKS,30.101799015028664,1.5155282413838798,2.616921232302904,1.5756539842463386,6.069574796047122,1.5606822144819807,0.5858196264107276,1.0705438485999026,1.2016066390550795,30.22925,0,25.711613542497318,25.84947102687914,19.1
105,Cody Martin,CHARLOTTE HORNETS,2020-02-28,AWAY,TORONTO RAPTORS,25.750778182138653,2.6349098327315694,0.8776293779049298,1.0849472218658216,5.33426723168464,2.4168112368832144,0.3327115866251473,0.7870379846544859,1.501010092237037,19.633750000000003,0,20.564441599155437,20.872231175992,18.8
106,John Henson,DETROIT PISTONS,2020-02-28,AWAY,PHOENIX SUNS,22.3309278852691,2.4958943724358624,0.09489583967178461,0.6336909414385254,5.605957910630922,1.0737337324976743,1.0500712472943619,0.6771901434989553,0.9623548174560308,18.99875,0,18.71238324732755,18.467346651753143,20.8
107,Landry Shamet,LOS ANGELES CLIPPERS,2020-02-28,HOME,DENVER NUGGETS,23.078871635641075,0.7310271310366652,2.373891973730776,1.3520368200759352,1.8386367617690702,2.071830727882041,0.19362874093028104,0.6540894234592765,0.8715331145095355,17.47075,0,17.399676914284388,16.921498587946676,14.9
108,Nicolò Melli,NEW ORLEANS PELICANS,2020-02-28,HOME,CLEVELAND CAVALIERS,25.582349669913057,1.7271290150431238,1.9481718393944623,0.6183877954758961,4.936777925915258,1.5588030925454912,0.8442069038131712,0.649076159135924,0.915986520938441,23.749,0,21.44003728728644,21.74336216157092,19.7
109,Kevin Love,CLEVELAND CAVALIERS,2020-02-28,AWAY,NEW ORLEANS PELICANS,32.35368171967737,2.3821145948607407,2.511044510189872,2.93454974788604,7.360933237231522,3.887897167797841,0.6201374826165487,0.718460671190656,2.1451633837040855,33.44349999999999,0,31.964235464904373,31.76750918226925,25.4
110,Evan Fournier,ORLANDO MAGIC,2020-02-28,HOME,MINNESOTA TIMBERWOLVES,32.26749268250198,4.272610337236248,3.047379877491792,2.9699045030235034,3.5098516521479617,2.880738110630213,0.2468503560968882,1.1004913036468684,1.6112965904004715,33.4425,0,31.181875328559627,31.62092234732505,18.7
111,Royce O'Neale,UTAH JAZZ,2020-02-28,HOME,WASHINGTON WIZARDS,24.960511069374828,1.3699984869033477,1.290897741360263,1.0752454878648707,5.122350902462317,1.8603021030580726,0.5562683610924086,0.9231787536971898,1.040216361911484,21.4585,0,19.813528217725402,20.023334905751557,24.4
112,Derrick Jones,MIAMI HEAT,2020-02-28,HOME,DALLAS MAVERICKS,21.892320282769365,2.8127055830385403,0.549312427353631,1.0469447500917843,4.086980145398529,0.8785782161842213,0.784742906983229,0.7901963230874742,0.8984264917402887,21.46925,0,18.366817669994543,18.368927895456146,17.2
113,D.J. Wilson,MILWAUKEE BUCKS,2020-02-28,HOME,OKLAHOMA CITY THUNDER,14.476263635236982,0.6837305460741223,0.3136078758045341,0.23303666141824084,1.4821333940998682,0.46732281839988804,0.24585311579613914,0.3420464534856309,0.2614077854832376,4.6715,0,8.15172859714604,6.5231566038618345,16.8
114,Cameron Johnson,PHOENIX SUNS,2020-02-28,HOME,DETROIT PISTONS,22.998878821961952,0.8574361895464246,1.832275551494012,0.5054769844580231,1.7844316950593662,1.3969605365617253,0.2138024128265874,0.9777746740432076,0.6402648834166649,16.174,0,14.90385276874073,14.888401234139454,14.0
115,Eric Bledsoe,MILWAUKEE BUCKS,2020-02-28,HOME,OKLAHOMA CITY THUNDER,29.78520300065914,4.422097434205062,1.8381868944804283,3.7773575970377475,5.921120238557761,6.5171445569577635,0.4583122914707971,1.1161795580872669,2.7419295498839817,36.178999999999995,0,37.14761110538421,36.99872026938533,20.5
116,Monte Morris,DENVER NUGGETS,2020-02-28,AWAY,LOS ANGELES CLIPPERS,26.407810637682473,3.138868118319036,0.9499529717275661,1.0237801581949284,2.7927125869193477,3.5577153116513416,0.29224379467906036,1.2928578312470695,1.3038114088011437,25.020500000000002,0,22.364665369720946,22.290696850773173,17.5
117,Abdel Nader,OKLAHOMA CITY THUNDER,2020-02-28,AWAY,MILWAUKEE BUCKS,20.03574161918504,1.3459692109337826,0.8965647526929499,0.9684744404824575,2.9343984006891413,0.8032528935097764,0.2511644302566278,0.5661231599255465,0.441141217943144,12.628499999999999,0,12.827511702342772,13.086986094123885,20.4
118,JaMychal Green,LOS ANGELES CLIPPERS,2020-02-28,HOME,DENVER NUGGETS,21.95798895404919,0.8352644856195228,1.361084623738809,0.380372287153119,4.994798578435989,0.9919054761893752,0.3755029186196248,0.6644425218948915,0.6641953747901477,15.08175,0,15.951062179225996,16.071412584769245,16.3
119,Rodney McGruder,LOS ANGELES CLIPPERS,2020-02-28,HOME,DENVER NUGGETS,15.883911262649967,0.5754094077759269,0.3395946957686717,0.057049773066641975,1.5846888167955975,0.5949018887558843,0.10118156440709127,0.384438827426013,0.2814797582963802,4.64175,0,7.573440490801566,6.196013506415987,7.0
120,Cory Joseph,SACRAMENTO KINGS,2020-02-28,AWAY,MEMPHIS GRIZZLIES,22.654056419149423,1.8854111898657777,0.645021381326742,0.6861830484910048,2.666663828260752,3.071879787105834,0.24600596192654134,0.9677507073342335,0.9765794309060416,19.07,0,16.768735957311225,16.86457642365072,14.0
121,Kyle Anderson,MEMPHIS GRIZZLIES,2020-02-28,HOME,SACRAMENTO KINGS,25.231673314293335,2.7819709683346465,0.5265596411597606,0.8517175850557868,6.123019356774664,2.731944183072307,0.47937993520006605,1.0901598971334607,1.2514651133191963,24.734499999999997,0,23.010514345571053,22.898032331623803,18.1
122,Mason Plumlee,DENVER NUGGETS,2020-02-28,AWAY,LOS ANGELES CLIPPERS,20.74278329917128,3.019983771272236,0.045956678840366694,1.894460596147899,5.42666151727871,2.5463191007363006,0.4667274673283828,0.5719060083120069,1.3686627645333043,19.74775,0,20.450246347694055,20.15100830944024,16.1
123,P.J. Washington,CHARLOTTE HORNETS,2020-02-28,AWAY,TORONTO RAPTORS,29.68929389281366,2.79423760219591,1.744738510037112,1.094714130267393,5.26872129270894,2.7868823833315455,0.3723613181771732,0.9828466946700112,1.685410384834424,24.314249999999998,0,24.720418530652374,24.800407644725723,23.799999999999997
124,Thanasis Antetokounmpo,MILWAUKEE BUCKS,2020-02-28,HOME,OKLAHOMA CITY THUNDER,15.178017256574181,1.0629444499454554,0.3123255542452912,0.0631574095066843,1.3241975481160615,0.157257549534761,0.15080131123567622,0.48208810460838675,0.27502583875978853,4.6225000000000005,0,7.725242507772506,6.574588762947284,17.0
125,Jevon Carter,PHOENIX SUNS,2020-02-28,HOME,DETROIT PISTONS,20.152091231531912,0.8664100324304922,1.0615252189634448,0.18041891189243864,2.373736781561509,1.224692751940704,0.2239637356235935,0.7344421219556008,0.5546095871818024,12.08875,0,12.573863010162874,12.103945884984405,16.2
126,Ersan İlyasova,MILWAUKEE BUCKS,2020-02-28,HOME,OKLAHOMA CITY THUNDER,18.130450068533573,1.415905312878752,0.6787426461016031,0.6240685204186853,3.117316864863356,0.5966229171991552,0.2647256142633344,0.5444993047910642,0.5257780093368439,10.01375,0,12.55298558852429,12.029718445942112,8.6
127,Georges Niang,UTAH JAZZ,2020-02-28,HOME,WASHINGTON WIZARDS,20.550427665869297,0.7101469097558795,1.1996008295249374,0.32770490657024465,2.93020292200724,0.8093719579462718,0.11641921893426144,0.37110533778940646,0.4993682368000991,8.60425,0,11.07706600420537,11.040308091355815,8.4
128,Jamal Murray,DENVER NUGGETS,2020-02-28,AWAY,LOS ANGELES CLIPPERS,33.830629776546544,5.410800282918101,2.4028793947321327,3.5662010272374927,4.309381420953275,5.987379233548216,0.38353372128185637,0.9593444320948707,2.6157990833409697,38.555749999999996,0,37.81833649028152,37.16160170952556,17.4
129,Dario Šarić,PHOENIX SUNS,2020-02-28,HOME,DETROIT PISTONS,20.492807135706204,1.6573366293971157,0.7979235760058487,1.3784887908745804,3.8349652714197635,1.9565040118806722,0.293963150216336,0.5613072958953829,1.0731459025539483,14.465499999999999,0,16.301254450006688,16.11631255699229,14.600000000000001
130,Tony Snell,DETROIT PISTONS,2020-02-28,AWAY,PHOENIX SUNS,24.583777702486486,1.3425993215340712,1.4150772235248859,0.5116805798444402,2.1994543523709735,3.126481193077171,0.16140391007888333,0.8222705277354543,1.1055709457784184,18.64725,0,16.745454378356612,16.61663027361276,13.2
131,Naz Reid,MINNESOTA TIMBERWOLVES,2020-02-28,AWAY,ORLANDO MAGIC,24.557492264809817,2.9868619173494872,1.222874638737364,1.7541777856596918,4.913791251276482,0.7943135825961408,0.9243810976787414,0.8017514904484282,0.984384109347662,23.533,0,22.367533858509223,22.678559067030594,17.2
132,Josh Hart,NEW ORLEANS PELICANS,2020-02-28,HOME,CLEVELAND CAVALIERS,26.801464682796766,1.1382874398555236,1.7667569727142935,1.0910457300211933,6.442911839684092,2.219532622731073,0.4405741471981637,0.9371504662154464,1.171843739044128,24.36975,0,22.899755003398358,22.69001477078934,12.8
133,Jake Layman,MINNESOTA TIMBERWOLVES,2020-02-28,AWAY,ORLANDO MAGIC,20.215310589958374,1.3958873403150696,1.0634321645348437,1.6690664123862438,1.8361754061892999,0.906921090928337,0.1721446596704066,0.8590052391974874,0.8635453992090527,12.2115,0,13.284080631473639,13.444834007835208,11.0
134,Donte DiVincenzo,MILWAUKEE BUCKS,2020-02-28,HOME,OKLAHOMA CITY THUNDER,22.898925170550456,1.911126324092609,1.4846025107538399,1.372935981418404,5.413099940341406,1.4435614114590982,0.464507652501287,0.7757094997449259,1.062526300434134,19.91375,0,21.0142260134085,20.968183363767984,16.7
135,Robin Lopez,MILWAUKEE BUCKS,2020-02-28,HOME,OKLAHOMA CITY THUNDER,18.067648660418072,1.2387569807281018,1.109852980718803,0.28672197342763545,1.71702968950641,0.6844788012451343,0.7107152982600328,0.5649251309093376,0.3789584625930889,11.318,0,13.156458157069181,12.628911531230665,10.5
136,Matthew Dellavedova,CLEVELAND CAVALIERS,2020-02-28,AWAY,NEW ORLEANS PELICANS,17.003834982433588,0.5103120780962795,0.3742279947894339,0.017368162677048438,0.9206166892421057,1.4548931064652573,0.011562517529592125,0.43194853088466323,0.6055010491446542,6.1155,0,6.621959135640061,6.172788086124434,14.2
137,Mohamed Bamba,ORLANDO MAGIC,2020-02-28,HOME,MINNESOTA TIMBERWOLVES,21.263982704643983,1.6701569495449817,0.617788312632197,0.63849408333212,5.09685011733462,0.6314397692666354,1.7147125076362641,0.537006036143183,0.2908285193016906,21.616500000000002,0,19.207805098870445,19.359879827056822,17.6
138,Terrance Ferguson,OKLAHOMA CITY THUNDER,2020-02-28,AWAY,MILWAUKEE BUCKS,17.370508534216977,0.115177914923287,0.8272659819467949,0.1805992277805676,0.977625206560521,0.9753591836423888,0.2242312427080063,0.44024959742296466,0.25480963543372137,6.04275,0,7.777727022170751,7.267574911762926,12.0
139,Aron Baynes,PHOENIX SUNS,2020-02-28,HOME,DETROIT PISTONS,20.090954083152493,1.818284302464872,0.7860771323794078,0.39535534008928974,3.642283366311803,0.7880885229449739,0.4014601976461636,0.48164908339721757,0.7167755528948603,11.514,0,13.82650721962409,13.875580456384165,10.8
140,Shabazz Napier,WASHINGTON WIZARDS,2020-02-28,AWAY,UTAH JAZZ,26.118289639770374,2.5601412055156114,1.7003996074230745,1.8046467872279615,2.19867445335278,4.323822693200064,0.12221146180314779,1.3181398724509714,1.6459037480395815,23.86875,0,23.20686615148109,23.825421659074618,13.4
141,Gary Payton,WASHINGTON WIZARDS,2020-02-28,AWAY,UTAH JAZZ,15.926567618775126,0.23770725236543813,0.44107477656974686,0.0,1.0306406078766075,0.5498381437238835,0.10328046959623415,0.42499477976825106,0.17920230044314814,4.92625,0,6.4434516612246,5.265788227128178,5.0
142,Bogdan Bogdanović,SACRAMENTO KINGS,2020-02-28,AWAY,MEMPHIS GRIZZLIES,30.255742230244394,2.304915419935199,2.7687034337052503,1.7847732200350857,3.2969996945246205,2.5705364816317005,0.2529077162015847,1.0007562691416472,1.5212441645878378,23.368,0,24.85130092164959,24.752666508340187,20.6
143,Sekou Doumbouya,DETROIT PISTONS,2020-02-28,AWAY,PHOENIX SUNS,23.06533297838988,0.9959388169911527,1.4513477640168158,0.4397664363694269,2.795062024000286,0.8468229462540011,0.12205180002326355,0.6413042703506702,0.8080118137734971,10.261500000000002,0,12.854525253324681,12.892052607931829,14.1
144,Jordan McLaughlin,MINNESOTA TIMBERWOLVES,2020-02-28,AWAY,ORLANDO MAGIC,24.353495125624118,1.9228685461809905,1.138481441309461,1.3008513903751848,2.117349407880429,4.425827971112826,0.3825612200768429,1.2914984155387699,1.3377596816161184,26.016499999999997,0,21.816432256938523,21.426013278022026,12.7
145,Torrey Craig,DENVER NUGGETS,2020-02-28,AWAY,LOS ANGELES CLIPPERS,21.435396943067932,0.7659363400891843,1.0567000019864916,0.41375348734151807,4.417578253357179,0.9056874835644689,0.5318697088240691,0.42914065736724005,0.44111560822369,14.543,0,14.380951996006743,14.217266793204915,12.4
146,Shai Gilgeous-Alexander,OKLAHOMA CITY THUNDER,2020-02-28,AWAY,MILWAUKEE BUCKS,28.969710778345924,5.113922827506854,1.2678700724792695,3.9160534433600356,6.47087466571565,4.035332767453475,0.7524275969634475,0.7075898376172296,2.083907642256659,35.79849999999999,0,33.77541247517222,34.06170272733591,15.600000000000001
147,Chris Boucher,TORONTO RAPTORS,2020-02-28,HOME,CHARLOTTE HORNETS,20.80718052376166,1.771742521147866,0.6959549626874395,0.8643027046528069,5.107129440943794,0.5871559621118595,1.3568650898302024,0.5765677729809255,0.44420251658843046,18.5785,0,18.75079896380671,18.861037979156148,7.9
148,Mike Muscala,OKLAHOMA CITY THUNDER,2020-02-28,AWAY,MILWAUKEE BUCKS,19.61729732466011,0.6786008817022839,1.0456428706724217,0.13739296477472762,2.208112158105152,0.4643195059690086,0.2746381461836922,0.39673193879616386,0.003651821573777969,11.16,0,10.012360544725894,9.988195622242047,14.4
149,Jerome Robinson,WASHINGTON WIZARDS,2020-02-28,AWAY,UTAH JAZZ,20.38469747722338,1.42688012878033,0.9370547269533436,0.6215666947094012,2.9053960283469253,1.3957147319182361,0.2507921228962955,0.6641619401267707,0.4936201255677797,13.339250000000002,0,13.633167911367103,14.117780528525175,18.3
150,Dāvis Bertāns,WASHINGTON WIZARDS,2020-02-28,AWAY,UTAH JAZZ,28.28610180134063,1.4026859667425713,3.237254395761225,2.261375745668234,4.072485378964714,2.0689709282502147,0.4155673424111308,0.7427635759789619,1.255135530824374,25.483999999999998,0,24.884321477381825,24.98880693791594,19.0
151,Cedi Osman,CLEVELAND CAVALIERS,2020-02-28,AWAY,NEW ORLEANS PELICANS,25.64071903763426,1.3739627335112852,1.9728010984218698,1.575466505504218,4.303736342014149,2.6500295136167415,0.1893568759796258,0.5435212604668491,1.661301818466078,18.491,0,20.181584553523166,19.918655739507834,15.399999999999999
152,Ish Smith,WASHINGTON WIZARDS,2020-02-28,AWAY,UTAH JAZZ,26.21213669247987,2.378032284041298,1.137030620381012,0.9746846354825927,3.0246645913146555,5.09066834741993,0.3397609449920891,1.198042680741524,1.5099822084824894,24.752249999999997,0,23.55288874386947,23.510869764134053,15.600000000000001
153,Tyus Jones,MEMPHIS GRIZZLIES,2020-02-28,HOME,SACRAMENTO KINGS,22.00728561285776,2.591468985115088,0.9698317853029068,1.3760047439360283,1.5333470720441955,3.145537982963333,0.0657215357575609,0.7567510318973933,1.215274474480709,16.828500000000002,0,17.43239353446816,17.278904759457113,13.9
154,Caleb Martin,CHARLOTTE HORNETS,2020-02-28,AWAY,TORONTO RAPTORS,20.58334484252954,0.9960802189443019,0.663914237195065,0.1975951842440966,2.7643208025786663,1.3666772885415044,0.33455241316866946,0.5015941752064308,0.5688523639105982,10.565000000000001,0,11.314489589842793,11.488286630839255,13.5
155,Ante Žižić,CLEVELAND CAVALIERS,2020-02-28,AWAY,NEW ORLEANS PELICANS,19.68103854762141,2.059802059698897,0.11502320903914631,0.5533900804438205,4.177065449139351,0.7254901819180026,0.3935451708252762,0.6162044171968517,0.8556638261169711,12.533499999999998,0,13.20805776875525,13.29236257675269,9.6
156,Harrison Barnes,SACRAMENTO KINGS,2020-02-28,AWAY,MEMPHIS GRIZZLIES,28.878840464919467,3.8635064883573507,2.0204917645529803,2.591706466371563,3.9306077162275326,3.3245475647968994,0.2389470666083815,0.767782655246001,1.5258538449764911,29.44375,0,27.191875130241726,27.578080664000243,14.8
157,Marcus Morris,LOS ANGELES CLIPPERS,2020-02-28,HOME,DENVER NUGGETS,27.064738751934456,3.2750656040303827,2.0221713787708535,1.7610010988224976,4.442537115313746,1.9930136245072951,0.6973539437193863,0.6705024745552679,1.4358022875475025,23.78525,0,25.961115973664732,25.36597838560972,20.3
158,Nicolas Claxton,BROOKLYN NETS,2020-02-28,AWAY,ATLANTA HAWKS,17.66598117485699,1.7610340524620456,0.1975227341643249,0.7980527383049072,3.3519010108001708,0.6896960975756735,0.4020639014624394,0.36037041141719184,0.6427472802520873,12.472249999999999,0,12.884754588273712,11.614070063432493,5.2
159,Gorgui Dieng,MEMPHIS GRIZZLIES,2020-02-28,HOME,SACRAMENTO KINGS,22.514944542431998,2.498206453199483,0.7480996168125662,0.9944799043054349,5.149476966867121,0.8340961834921752,0.9837489406905466,0.8657941652055285,0.8100456682054769,21.695500000000003,0,19.94234836821088,20.40429194610366,18.4
160,Larry Nance,CLEVELAND CAVALIERS,2020-02-28,AWAY,NEW ORLEANS PELICANS,29.7776526222749,4.24476685435315,0.9784976249484207,1.3355997849730197,8.175196219234428,2.292410598264703,0.5651914987452451,0.9434274172903809,1.8574139500615363,30.817249999999994,0,28.67949239484851,28.677920527048293,11.0
161,Elie Okobo,PHOENIX SUNS,2020-02-28,HOME,DETROIT PISTONS,17.482087733390145,0.9087464475574581,0.4195312081930384,0.3053734798869521,1.6043905593433503,2.0563072408105625,0.06404812105842939,0.562971024611924,0.7623444565395916,5.4805,0,10.405343835423501,9.509902512480316,6.4
162,Andre Iguodala,MIAMI HEAT,2020-02-28,HOME,DALLAS MAVERICKS,20.650448703807175,1.4507183986419099,0.7375530322341504,0.3444660453878907,4.071497845758608,1.7411333533810034,0.7323491139623379,0.49807365919288626,0.9107850084671845,14.870000000000001,0,15.50522062659563,15.736542695354485,9.1
163,Timothé Luwawu-Cabarrot,BROOKLYN NETS,2020-02-28,AWAY,ATLANTA HAWKS,21.07955970949909,1.706827602805383,1.2539328325712273,1.1574041199175902,3.097154833912114,0.5448780029972607,0.2792707987719396,0.5165584976350721,0.7901098379226612,12.356,0,14.32805415711369,14.46413867973084,9.0
164,Amir Coffey,LOS ANGELES CLIPPERS,2020-02-28,HOME,DENVER NUGGETS,16.012806348675237,0.7949238267462836,0.29204471034955276,0.1417958210811594,1.6188459223006952,0.7240504345866764,0.16091025112332308,0.36972266553742045,0.3257624295543922,5.67625,0,8.451389005475988,6.902604684691072,5.0
165,J.J. Barea,DALLAS MAVERICKS,2020-02-28,AWAY,MIAMI HEAT,23.435985085733055,2.196692382943551,1.0828681712457353,1.711684059238535,2.695160907669484,4.4987664403728775,0.08617303313309321,0.6486055379136011,1.4174899129803147,18.1285,0,19.95384284453584,20.12286188878531,6.5
166,Jaxson Hayes,NEW ORLEANS PELICANS,2020-02-28,HOME,CLEVELAND CAVALIERS,15.451766193561859,0.839635983550337,0.03513544306551672,0.7073550458481802,1.5569284353165729,0.7057146996211449,0.22673579489161438,0.3549707452956285,0.45662866769144,7.670999999999999,0,8.371405485027758,6.707410466827298,10.2
167,Luguentz Dort,OKLAHOMA CITY THUNDER,2020-02-28,AWAY,MILWAUKEE BUCKS,20.912222668208088,1.2266499854048742,1.1157749029458701,0.6449093391488088,1.9322757070500725,0.6964539549793315,0.16125985636693763,0.8253303662102502,0.45991837962515314,12.678,0,12.29159971481732,12.308798087831663,9.6
168,Langston Galloway,DETROIT PISTONS,2020-02-28,AWAY,PHOENIX SUNS,24.936248216724767,1.1488788369358343,2.0713782955457507,1.136378953826081,2.289731357891175,1.8669695426131458,0.1500140735762452,0.6007758613350895,0.980024582967638,17.0795,0,16.44661281497182,16.468748679490496,11.7
169,Nerlens Noel,OKLAHOMA CITY THUNDER,2020-02-28,AWAY,MILWAUKEE BUCKS,19.625844054369168,2.6520803365695067,0.04944521286353698,0.7204793959482494,3.9953747494983594,0.43889053437313164,1.0429414549130178,0.7024584127286577,0.43985061429955463,17.07375,0,16.15620441389265,16.422110197261073,10.0
170,PJ Dozier,DENVER NUGGETS,2020-02-28,AWAY,LOS ANGELES CLIPPERS,18.15890089219645,0.8777031486023634,0.37482884366268243,0.116143396192486,1.5535360191156804,1.0674620148034428,0.22263119521557562,0.5320411741581067,0.4126174182551116,7.11375,0,9.12684306081178,8.312872159395177,5.5
171,Khyri Thomas,DETROIT PISTONS,2020-02-28,AWAY,PHOENIX SUNS,16.769700714318137,0.07440634626935007,0.7400639565726138,0.0,0.420064693033474,0.4664164026023138,0.0037568091155399225,0.29603646803659195,0.2277678134652338,3.2300000000000004,0,4.649699793715264,4.244318815791343,3.0
172,Vince Carter,ATLANTA HAWKS,2020-02-28,HOME,BROOKLYN NETS,16.117261442718203,0.3980869530460172,0.3395342287556272,0.0,1.5007297898581817,0.33754585049444974,0.22378858191130677,0.33275414896352057,0.2819199582190666,4.6535,0,6.7106043253305145,5.509679350335824,11.9
173,Willy Hernangómez,CHARLOTTE HORNETS,2020-02-28,AWAY,TORONTO RAPTORS,22.318168674543312,2.411068079178736,0.2511559292463962,1.1666105902278803,4.316627898693716,1.7122836463856705,0.23974082369056227,0.5824508449397081,1.1261338230041265,15.956,0,16.214107637395223,15.83103466722219,17.4
174,John Konchar,MEMPHIS GRIZZLIES,2020-02-28,HOME,SACRAMENTO KINGS,17.635083817056508,1.1821772045763979,0.263260923445849,0.19798001786254787,2.5902288538248146,1.163486332771911,0.28120156642923383,0.6601240776311856,0.5573869830418178,11.24275,0,11.097885859178618,10.472211270239976,6.2
175,Patrick Beverley,LOS ANGELES CLIPPERS,2020-02-28,HOME,DENVER NUGGETS,24.293752684865094,1.0318108224458218,1.7739622111120465,0.4823252537822944,3.9709974495074665,3.183143509800936,0.3377138201551091,0.7572015379107899,1.1074251137300877,20.1955,0,19.85249568837953,19.58506669658805,9.6
176,Theo Pinson,BROOKLYN NETS,2020-02-28,AWAY,ATLANTA HAWKS,17.96948783204595,0.4616733750827717,0.6454606270016194,0.0,1.4270834884455326,1.4434292349436155,0.10059040425540072,0.6660190503901545,0.6108109803425206,6.80025,0,9.207940552041478,8.42639005331461,6.0
177,Jarrett Culver,MINNESOTA TIMBERWOLVES,2020-02-28,AWAY,ORLANDO MAGIC,21.592888767272278,2.5966553842344426,1.011515335312716,1.3611275920093413,3.5148392075304464,1.572841954046205,0.6677144670655908,0.7824037604571219,1.2386527411181412,17.69975,0,18.983516975680516,19.277756287972213,8.9
178,Donta Hall,DETROIT PISTONS,2020-02-28,AWAY,PHOENIX SUNS,16.914138627029963,0.6179170103972961,0.07717474801434059,0.5745523218617761,2.8450074245970884,0.7884871036858826,0.1852209271201243,0.46693637506865926,0.6670096257696803,8.661000000000001,0,8.892658851288516,7.92811243254139,8.1
