,name,team,date,location,opponent,minutes,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers,recent_average
6388,Cam Reddish,ATLANTA HAWKS,2020-02-12,AWAY,CLEVELAND CAVALIERS,21.870333333333335,3.0907779999999994,1.7632400000000001,1.7866959999999998,4.470987,2.7166,0.63618,0.7903499999999999,0.63618,16.571
6389,Harry Giles,SACRAMENTO KINGS,2020-02-12,AWAY,DALLAS MAVERICKS,17.716666666666665,4.655384,0.766,1.737826,6.316704,2.5654,0.33102,0.8684099999999998,0.33102,19.107
6390,Victor Oladipo,INDIANA PACERS,2020-02-12,HOME,MILWAUKEE BUCKS,25.688333333333333,3.056724,2.12918,1.513884,4.7589,3.4602000000000004,0.5390999999999999,0.87981,0.5390999999999999,19.665
6391,DeAndre Jordan,BROOKLYN NETS,2020-02-12,HOME,TORONTO RAPTORS,25.121333333333332,4.51601,0.766,2.1053550000000003,9.062688,2.68964,1.09864,0.7042800000000001,1.09864,31.729
6392,Tony Bradley,UTAH JAZZ,2020-02-12,HOME,MIAMI HEAT,9.286833333333334,3.227238,0.766,0.9400330000000001,6.5741249999999996,2.3206800000000003,0.792,0.7538999999999999,0.792,8.924999999999999
6393,De'Aaron Fox,SACRAMENTO KINGS,2020-02-12,AWAY,DALLAS MAVERICKS,32.623666666666665,5.778676000000001,1.48076,5.762481,5.003448,5.93648,0.49888,0.8717999999999998,0.49888,35.333999999999996
6394,Josh Okogie,MINNESOTA TIMBERWOLVES,2020-02-12,HOME,CHARLOTTE HORNETS,26.637666666666668,3.3907279999999993,1.40158,4.287648,4.617834,2.4521599999999997,0.42098,0.9684300000000001,0.42098,21.752000000000002
6395,Dewayne Dedmon,ATLANTA HAWKS,2020-02-12,AWAY,CLEVELAND CAVALIERS,30.32133333333333,4.0295939999999995,1.52142,1.741189,6.88452,2.39848,1.55316,0.9734099999999999,1.55316,33.21
6396,Wesley Iwundu,ORLANDO MAGIC,2020-02-12,HOME,DETROIT PISTONS,19.482333333333333,2.6600140000000003,1.14264,2.025026,4.596432,2.97504,0.25716,0.9049500000000001,0.25716,13.255999999999998
6397,Damion Lee,GOLDEN STATE WARRIORS,2020-02-12,AWAY,PHOENIX SUNS,28.2835,2.5884199999999993,2.1997999999999998,2.4920820000000004,4.637679,3.1878400000000005,0.34702000000000005,1.1798100000000002,0.34702000000000005,24.381999999999998
6398,Ian Mahinmi,WASHINGTON WIZARDS,2020-02-12,AWAY,NEW YORK KNICKS,18.281833333333335,4.316928,0.93292,2.536337,6.326031,2.29436,0.98312,0.7551300000000001,0.98312,17.113
6399,Eric Paschall,GOLDEN STATE WARRIORS,2020-02-12,AWAY,PHOENIX SUNS,24.3295,5.142283999999999,1.22396,2.8999160000000006,5.2379430000000005,2.69748,0.5606599999999999,1.1899800000000003,0.5606599999999999,20.348999999999997
6400,Ricky Rubio,PHOENIX SUNS,2020-02-12,HOME,GOLDEN STATE WARRIORS,27.011166666666668,3.203272,1.28816,3.8091860000000004,4.788042,5.77336,0.36096000000000006,0.9978899999999999,0.36096000000000006,24.286
6401,De'Anthony Melton,MEMPHIS GRIZZLIES,2020-02-12,HOME,PORTLAND TRAIL BLAZERS,21.134166666666665,4.044302,1.39302,2.030011,4.569249,3.23952,0.41818,1.28595,0.41818,18.182000000000002
6402,Kentavious Caldwell-Pope,LOS ANGELES LAKERS,2020-02-12,AWAY,DENVER NUGGETS,20.005,2.6097079999999995,1.32882,2.2936240000000003,4.124967000000001,2.8058400000000003,0.48456,0.7991100000000001,0.48456,12.485999999999999
6403,Jerami Grant,DENVER NUGGETS,2020-02-12,HOME,LOS ANGELES LAKERS,32.474000000000004,2.8016960000000006,1.70332,1.43927,5.002998,2.54656,1.1852,1.1519400000000002,1.1852,26.264
6404,Willy Hernangómez,CHARLOTTE HORNETS,2020-02-12,AWAY,MINNESOTA TIMBERWOLVES,17.458166666666667,4.391268,0.9864200000000001,2.3254580000000002,6.068912999999999,2.89288,0.56532,0.6261300000000001,0.56532,14.814
6405,Eric Bledsoe,MILWAUKEE BUCKS,2020-02-12,AWAY,INDIANA PACERS,32.264833333333335,5.251422000000001,1.5727799999999998,3.123116,5.790747,5.75032,0.3595,1.0263300000000002,0.3595,38.766
6406,Jeremy Lamb,INDIANA PACERS,2020-02-12,HOME,MILWAUKEE BUCKS,28.237666666666666,3.3323080000000003,1.4828999999999999,2.007505,4.7993939999999995,3.1216399999999997,0.3181,0.88659,0.3181,22.517
6407,Kyle Anderson,MEMPHIS GRIZZLIES,2020-02-12,HOME,PORTLAND TRAIL BLAZERS,25.779999999999998,4.347600000000001,0.9093800000000001,1.782444,5.956907999999999,3.52504,0.6302400000000001,0.8825399999999999,0.6302400000000001,23.334
6408,Domantas Sabonis,INDIANA PACERS,2020-02-12,HOME,MILWAUKEE BUCKS,36.9605,5.645594000000001,1.12766,2.571643,7.454214,6.22676,0.37184,0.79506,0.37184,45.026999999999994
6409,Khris Middleton,MILWAUKEE BUCKS,2020-02-12,AWAY,INDIANA PACERS,33.38766666666667,4.024376,2.30252,2.730082,6.81654,5.41988,0.16208,1.08057,0.16208,46.525
6410,Marvin Williams,MILWAUKEE BUCKS,2020-02-12,AWAY,INDIANA PACERS,19.985,2.594524,1.14692,1.754235,4.415097,2.7733200000000005,0.8161200000000001,0.7042800000000001,0.8161200000000001,13.341
6411,Ish Smith,WASHINGTON WIZARDS,2020-02-12,AWAY,NEW YORK KNICKS,27.453500000000002,4.4106700000000005,1.2046999999999999,1.437052,5.32092,5.4234,0.62462,0.9619200000000001,0.62462,27.855000000000004
6412,Harrison Barnes,SACRAMENTO KINGS,2020-02-12,AWAY,DALLAS MAVERICKS,34.00366666666667,3.650036000000001,1.75468,2.2501170000000004,5.758875,3.90368,0.46488,0.8039999999999998,0.46488,27.999999999999996
6413,Gorgui Dieng,MEMPHIS GRIZZLIES,2020-02-12,HOME,PORTLAND TRAIL BLAZERS,9.0405,2.579154,1.14692,1.39487,5.113862999999999,2.25268,0.75346,0.7062599999999999,0.75346,10.709000000000001
6414,Darius Garland,CLEVELAND CAVALIERS,2020-02-12,HOME,ATLANTA HAWKS,33.400999999999996,3.7331380000000003,1.8937799999999998,0.937316,4.408947,5.10684,0.48241999999999996,1.1154900000000003,0.48241999999999996,22.231
6415,De'Andre Hunter,ATLANTA HAWKS,2020-02-12,AWAY,CLEVELAND CAVALIERS,36.9615,3.929506,1.64126,2.026675,5.312796,2.83984,0.45777999999999996,1.2581699999999998,0.45777999999999996,25.988
6416,Elie Okobo,PHOENIX SUNS,2020-02-12,HOME,GOLDEN STATE WARRIORS,18.641333333333332,2.5831600000000012,0.98,0.95831,4.238595,3.32616,0.2891,0.9639899999999999,0.2891,9.14
6417,Cameron Johnson,PHOENIX SUNS,2020-02-12,HOME,GOLDEN STATE WARRIORS,21.487666666666666,2.1732180000000003,1.70546,1.4858940000000003,4.53741,3.33608,0.59804,1.17756,0.59804,19.229999999999997
6418,Reggie Jackson,DETROIT PISTONS,2020-02-12,AWAY,ORLANDO MAGIC,30.308833333333332,3.5694019999999993,2.3431800000000003,2.199272,4.88526,4.96472,0.3973,0.7313100000000001,0.3973,27.66
6419,Jeremy Pargo,GOLDEN STATE WARRIORS,2020-02-12,AWAY,PHOENIX SUNS,15.303333333333335,3.895187999999999,1.3309600000000001,1.246686,3.934272,3.40064,0.35086,0.9323400000000002,0.35086,13.295999999999998
6420,Nemanja Bjelica,SACRAMENTO KINGS,2020-02-12,AWAY,DALLAS MAVERICKS,32.54083333333333,2.75324,1.93444,1.5451069999999998,6.293951999999999,3.9978400000000005,0.8311999999999999,1.0175699999999999,0.8311999999999999,30.396
6421,Khem Birch,ORLANDO MAGIC,2020-02-12,HOME,DETROIT PISTONS,15.967333333333332,2.8548020000000003,0.766,1.948925,5.156379,2.1457200000000003,0.52778,0.7422300000000002,0.52778,8.366999999999999
6422,Andre Iguodala,MIAMI HEAT,2020-02-12,AWAY,UTAH JAZZ,19.490666666666666,2.350052,0.86016,1.319288,6.672516,3.32992,0.84564,0.9417600000000002,0.84564,13.388
6423,Goran Dragić,MIAMI HEAT,2020-02-12,AWAY,UTAH JAZZ,29.4685,2.6660580000000014,2.371,3.4677850000000006,4.797756000000001,4.99132,0.32278,1.1078700000000001,0.32278,30.793000000000003
6424,Gary Harris,DENVER NUGGETS,2020-02-12,HOME,LOS ANGELES LAKERS,30.762333333333334,3.4813860000000005,1.3801800000000002,1.899451,4.68771,3.3155200000000002,0.1713,1.01973,0.1713,15.84
6425,Jordan Poole,GOLDEN STATE WARRIORS,2020-02-12,AWAY,PHOENIX SUNS,23.379666666666665,3.5411139999999994,1.68834,2.482505,4.518834,3.43788,0.26742,1.1187900000000002,0.26742,20.677
6426,Garrett Temple,BROOKLYN NETS,2020-02-12,HOME,TORONTO RAPTORS,25.762333333333334,1.831643999999999,2.00292,1.0858960000000002,4.550769,3.55952,0.50096,0.7686900000000001,0.50096,20.242
6427,Jonah Bolden,PHOENIX SUNS,2020-02-12,HOME,GOLDEN STATE WARRIORS,4.309333333333333,2.420078,0.86016,1.010903,3.6214560000000002,2.06,0.31228,0.6893999999999999,0.31228,0.968
6428,James Johnson,MINNESOTA TIMBERWOLVES,2020-02-12,HOME,CHARLOTTE HORNETS,19.276833333333332,3.1782779999999997,1.2068400000000001,1.5149860000000002,5.184975,3.7104000000000004,0.53352,0.7616400000000001,0.53352,18.32
6429,Jordan McLaughlin,MINNESOTA TIMBERWOLVES,2020-02-12,HOME,CHARLOTTE HORNETS,24.609333333333332,3.605048,1.4850400000000001,1.286829,4.036821,5.4190000000000005,0.43068,1.0091100000000002,0.43068,27.762999999999995
6430,Kendrick Nunn,MIAMI HEAT,2020-02-12,AWAY,UTAH JAZZ,28.094833333333334,3.889086000000001,2.01362,1.046389,4.349589,3.8592000000000004,0.37492,0.8841300000000001,0.37492,17.191999999999997
6431,Draymond Green,GOLDEN STATE WARRIORS,2020-02-12,AWAY,PHOENIX SUNS,27.854,3.3631819999999992,1.3459400000000001,2.1067430000000003,5.96643,6.133039999999999,0.67262,1.2171000000000003,0.67262,31.41
6432,Justin Holiday,INDIANA PACERS,2020-02-12,HOME,MILWAUKEE BUCKS,26.81,1.5709360000000006,1.75896,1.4335460000000002,5.703819,2.5639600000000002,0.9337,0.93066,0.9337,20.007
6433,Josh Jackson,MEMPHIS GRIZZLIES,2020-02-12,HOME,PORTLAND TRAIL BLAZERS,18.714,3.006476,1.38232,2.2618989999999997,5.360979,2.4760000000000004,0.44411999999999996,0.94356,0.44411999999999996,13.741999999999997
6434,Shabazz Napier,WASHINGTON WIZARDS,2020-02-12,AWAY,NEW YORK KNICKS,22.76966666666667,2.483542,1.9494200000000002,2.92217,4.768566,4.644,0.48714,0.9754800000000001,0.48714,23.498
6435,Ersan İlyasova,MILWAUKEE BUCKS,2020-02-12,AWAY,INDIANA PACERS,14.289833333333332,3.013642,1.14692,1.168969,5.380503,2.2802,0.49284,0.7653000000000001,0.49284,11.589
6436,Avery Bradley,LOS ANGELES LAKERS,2020-02-12,AWAY,DENVER NUGGETS,24.49416666666667,2.38086,1.93872,1.9178770000000003,4.27167,2.78988,0.3637,0.8601300000000001,0.3637,21.994999999999997
6437,Justin James,SACRAMENTO KINGS,2020-02-12,AWAY,DALLAS MAVERICKS,1.6151666666666666,2.6946399999999997,0.80666,2.001665,3.7796700000000003,2.1398,0.3836,0.7022999999999998,0.3836,2.555
6438,Kelly Oubre,PHOENIX SUNS,2020-02-12,HOME,GOLDEN STATE WARRIORS,35.85483333333333,3.868088,2.21692,2.5834610000000007,5.443859999999999,2.6906399999999997,0.51868,0.7538099999999999,0.51868,32.16
6439,Langston Galloway,DETROIT PISTONS,2020-02-12,AWAY,ORLANDO MAGIC,29.03933333333333,2.4850959999999995,1.69048,1.6831200000000002,4.824681,3.32188,0.50888,0.7516500000000002,0.50888,17.453000000000003
6440,Torrey Craig,DENVER NUGGETS,2020-02-12,HOME,LOS ANGELES LAKERS,28.90716666666667,1.8020000000000005,1.65838,1.757574,6.576294,2.1390400000000005,0.84646,0.8943000000000001,0.84646,19.182000000000002
6441,Damian Jones,ATLANTA HAWKS,2020-02-12,AWAY,CLEVELAND CAVALIERS,17.837,3.7727139999999997,0.80666,1.61609,5.312763,2.507,0.67586,1.0717199999999998,0.67586,14.849
6442,RJ Barrett,NEW YORK KNICKS,2020-02-12,HOME,WASHINGTON WIZARDS,21.057833333333335,4.242308000000001,1.19614,3.3115799999999997,5.092188,3.44084,0.42081999999999997,0.7930800000000002,0.42081999999999997,17.219
6443,Dante Exum,CLEVELAND CAVALIERS,2020-02-12,HOME,ATLANTA HAWKS,12.1685,3.1391600000000013,0.97358,1.4380150000000003,4.15101,2.9112,0.3468,1.1561700000000001,0.3468,7.97
6444,Delon Wright,DALLAS MAVERICKS,2020-02-12,HOME,SACRAMENTO KINGS,19.541,3.901752,1.04206,1.735194,5.101869,4.52848,0.49472000000000005,0.6492,0.49472000000000005,15.531999999999996
6445,Pat Connaughton,MILWAUKEE BUCKS,2020-02-12,AWAY,INDIANA PACERS,20.493333333333332,2.552474,1.17046,1.210745,6.508827,2.62108,0.7743,0.71445,0.7743,15.001
6446,Caleb Martin,CHARLOTTE HORNETS,2020-02-12,AWAY,MINNESOTA TIMBERWOLVES,21.037,3.1393020000000007,1.12338,1.211491,4.537956,2.29408,0.36328000000000005,0.7244400000000001,0.36328000000000005,7.388
6447,Dorian Finney-Smith,DALLAS MAVERICKS,2020-02-12,HOME,SACRAMENTO KINGS,33.533166666666666,2.1247480000000003,2.09922,0.990653,5.925069000000001,3.4226799999999997,0.6829000000000001,0.8831100000000001,0.6829000000000001,23.487
6448,Rui Hachimura,WASHINGTON WIZARDS,2020-02-12,AWAY,NEW YORK KNICKS,28.247,5.901152000000001,1.06774,3.029978,6.646586999999999,2.81448,0.72638,1.0398900000000002,0.72638,30.205999999999996
6449,Joe Ingles,UTAH JAZZ,2020-02-12,HOME,MIAMI HEAT,31.610333333333333,1.7584579999999992,1.63484,1.32599,4.7128049999999995,5.31432,0.30696,1.1776499999999999,0.30696,21.529999999999998
6450,Jaren Jackson,MEMPHIS GRIZZLIES,2020-02-12,HOME,PORTLAND TRAIL BLAZERS,26.604499999999998,3.7296720000000008,1.9002,2.322092,6.050610000000001,2.76324,1.12432,0.7401599999999999,1.12432,26.805
6451,JaVale McGee,LOS ANGELES LAKERS,2020-02-12,AWAY,DENVER NUGGETS,16.624666666666666,3.7361440000000004,0.80666,1.989735,6.325838999999999,2.1878,0.72024,0.6804600000000001,0.72024,15.126999999999999
6452,Wilson Chandler,BROOKLYN NETS,2020-02-12,HOME,TORONTO RAPTORS,19.896166666666666,1.5023599999999995,1.5299800000000001,1.48651,4.522527,3.05588,0.30286,0.91107,0.30286,13.021
6453,Justin Jackson,DALLAS MAVERICKS,2020-02-12,HOME,SACRAMENTO KINGS,11.799666666666667,3.5598100000000006,1.14906,1.192201,4.399137,2.12384,0.37856,0.5475,0.37856,7.045999999999999
6454,DaQuan Jeffries,SACRAMENTO KINGS,2020-02-12,AWAY,DALLAS MAVERICKS,2.4415,2.341824,1.02066,1.30959,3.495,2.06,0.329,0.8175599999999998,0.329,2.72
6455,Royce O'Neale,UTAH JAZZ,2020-02-12,HOME,MIAMI HEAT,25.743499999999997,1.7991039999999998,1.31598,0.9262319999999999,5.256135,2.59144,0.6029599999999999,0.9878099999999999,0.6029599999999999,13.96
6456,Bruno Fernando,ATLANTA HAWKS,2020-02-12,AWAY,CLEVELAND CAVALIERS,12.386833333333334,4.007002,0.90296,1.369651,5.985567,2.09632,0.7077800000000001,0.8005199999999998,0.7077800000000001,12.065999999999999
6457,Tyus Jones,MEMPHIS GRIZZLIES,2020-02-12,HOME,PORTLAND TRAIL BLAZERS,19.59466666666667,4.472518,1.26676,1.0464820000000001,4.065561000000001,4.32632,0.29968,0.96051,0.29968,24.977999999999998
6458,Sviatoslav Mykhailiuk,DETROIT PISTONS,2020-02-12,AWAY,ORLANDO MAGIC,28.959833333333332,1.7858059999999991,1.97082,3.1962140000000008,4.428375,3.3208400000000005,0.3255,0.84318,0.3255,19.604999999999997
6459,Maxi Kleber,DALLAS MAVERICKS,2020-02-12,HOME,SACRAMENTO KINGS,27.424500000000002,2.6634079999999996,1.58348,1.374361,6.218184,2.7140400000000002,0.8495,0.5475,0.8495,16.467
6460,Juan Toscano-Anderson,GOLDEN STATE WARRIORS,2020-02-12,AWAY,PHOENIX SUNS,16.385166666666667,3.3047839999999997,0.98,1.252894,4.3572,2.82608,0.21500000000000002,1.2204900000000003,0.21500000000000002,11.41
6461,James Ennis,ORLANDO MAGIC,2020-02-12,HOME,DETROIT PISTONS,10.940499999999998,2.6450699999999996,1.04634,1.6694120000000001,4.704519,2.41492,0.52328,0.7829100000000002,0.52328,8.117
6462,Georges Niang,UTAH JAZZ,2020-02-12,HOME,MIAMI HEAT,12.161666666666667,2.1242279999999996,1.4700600000000001,1.081164,4.039968,2.44304,0.29384000000000005,0.8047499999999999,0.29384000000000005,8.354
6463,Maurice Harkless,NEW YORK KNICKS,2020-02-12,HOME,WASHINGTON WIZARDS,22.667666666666666,2.824594000000001,1.3117,0.866925,5.163027,2.29808,0.3797400000000001,0.8744400000000002,0.3797400000000001,15.256000000000004
6464,Emmanuel Mudiay,UTAH JAZZ,2020-02-12,HOME,MIAMI HEAT,10.084333333333332,3.0366779999999993,1.04206,1.063879,4.355481,2.9841599999999997,0.48334,0.8555999999999999,0.48334,10.028
6465,Wayne Ellington,NEW YORK KNICKS,2020-02-12,HOME,WASHINGTON WIZARDS,22.62066666666667,1.823538000000001,2.0307399999999998,1.241443,4.338462,2.73032,0.36506,0.9049500000000001,0.36506,17.375999999999998
6466,Rondae Hollis-Jefferson,TORONTO RAPTORS,2020-02-12,AWAY,BROOKLYN NETS,19.271833333333333,4.131514,0.89226,3.1653729999999998,5.710017,2.9522399999999998,0.50102,1.16136,0.50102,20.766
6467,Jerome Robinson,WASHINGTON WIZARDS,2020-02-12,AWAY,NEW YORK KNICKS,11.019166666666667,2.551575999999999,1.12338,1.8019779999999999,4.40031,2.48028,0.20930000000000004,0.72801,0.20930000000000004,7.875
6468,Caleb Swanigan,PORTLAND TRAIL BLAZERS,2020-02-12,AWAY,MEMPHIS GRIZZLIES,18.929166666666667,3.3252379999999997,0.87086,1.8764600000000002,6.471096,2.74476,0.61254,0.7281000000000001,0.61254,11.583
6469,Bobby Portis,NEW YORK KNICKS,2020-02-12,HOME,WASHINGTON WIZARDS,20.305666666666664,3.866460000000001,1.4850400000000001,1.31319,5.622978,2.91416,0.5105200000000001,0.7015500000000001,0.5105200000000001,17.204
6470,Noah Vonleh,DENVER NUGGETS,2020-02-12,HOME,LOS ANGELES LAKERS,7.284000000000001,3.079244,0.81736,1.402204,4.836948,2.3792,0.38524,0.85701,0.38524,8.214
6471,T.J. McConnell,INDIANA PACERS,2020-02-12,HOME,MILWAUKEE BUCKS,18.42716666666667,4.319918000000001,0.83234,1.115858,4.841781,4.00168,0.66878,1.02219,0.66878,21.817999999999998
6472,Yogi Ferrell,SACRAMENTO KINGS,2020-02-12,AWAY,DALLAS MAVERICKS,7.467833333333333,2.5155320000000003,1.2154,1.6244230000000002,3.658818,2.5128000000000004,0.4091,0.7667099999999998,0.4091,5.0440000000000005
6473,Willie Cauley-Stein,DALLAS MAVERICKS,2020-02-12,HOME,SACRAMENTO KINGS,11.671166666666666,3.8633819999999996,0.766,1.6045080000000003,5.156187000000001,2.2950000000000004,0.68466,0.61191,0.68466,16.711
6474,Ty Jerome,PHOENIX SUNS,2020-02-12,HOME,GOLDEN STATE WARRIORS,15.9215,3.1683900000000005,1.22182,2.117539,4.5721229999999995,3.274,0.40084,0.7910999999999999,0.40084,13.963999999999999
6475,Moritz Wagner,WASHINGTON WIZARDS,2020-02-12,AWAY,NEW YORK KNICKS,21.592333333333332,4.290648,1.10626,2.741998,5.161293,2.80432,0.4035,0.8534400000000001,0.4035,20.894
6476,Gary Payton,WASHINGTON WIZARDS,2020-02-12,AWAY,NEW YORK KNICKS,10.672333333333334,3.08873,0.93292,1.3975,4.667205,2.63456,0.47839999999999994,0.8568300000000001,0.47839999999999994,6.25
6477,Danny Green,LOS ANGELES LAKERS,2020-02-12,AWAY,DENVER NUGGETS,26.042166666666667,1.8103600000000002,1.76966,1.662228,4.81341,2.9704800000000002,0.64848,1.02624,0.64848,18.63
6478,Jalen Brunson,DALLAS MAVERICKS,2020-02-12,HOME,SACRAMENTO KINGS,28.7605,4.055458,1.43368,2.360507,4.58439,4.60296,0.2772,0.5475,0.2772,21.46
6479,Boban Marjanović,DALLAS MAVERICKS,2020-02-12,HOME,SACRAMENTO KINGS,5.850833333333333,3.5575799999999997,0.7981,1.8572900000000003,5.0427029999999995,2.22492,0.52714,0.5475,0.52714,7.278999999999999
6480,Jordan McRae,DENVER NUGGETS,2020-02-12,HOME,LOS ANGELES LAKERS,20.877833333333335,2.9642300000000006,1.61772,2.267747,5.111841,3.5614399999999997,0.4571,1.02651,0.4571,21.608000000000004
6481,Terrence Ross,ORLANDO MAGIC,2020-02-12,HOME,DETROIT PISTONS,30.9425,2.7304640000000013,2.40738,2.4760280000000003,4.571979,2.9591600000000002,0.59694,0.9591900000000002,0.59694,27.096999999999998
6482,Vince Carter,ATLANTA HAWKS,2020-02-12,AWAY,CLEVELAND CAVALIERS,14.326666666666666,2.5581039999999993,1.42084,1.454078,4.455156000000001,2.42848,0.5932200000000001,0.7530599999999998,0.5932200000000001,11.597999999999999
6483,Taj Gibson,NEW YORK KNICKS,2020-02-12,HOME,WASHINGTON WIZARDS,17.40266666666667,5.044596,0.766,1.329598,6.042870000000001,2.3414800000000002,0.7327600000000001,0.6507000000000002,0.7327600000000001,16.255
6484,Kevin Huerter,ATLANTA HAWKS,2020-02-12,AWAY,CLEVELAND CAVALIERS,40.225500000000004,3.8555019999999995,2.34104,1.812075,5.071203,4.871,0.60284,0.7022099999999998,0.60284,29.629
6485,Bruce Brown,DETROIT PISTONS,2020-02-12,AWAY,ORLANDO MAGIC,35.88283333333333,4.73407,1.16404,2.50439,6.447687,3.85356,0.7997400000000001,1.0940400000000001,0.7997400000000001,26.550999999999995
6486,Kyle Kuzma,LOS ANGELES LAKERS,2020-02-12,AWAY,DENVER NUGGETS,23.8885,3.7474380000000007,1.23894,2.4680779999999998,6.079623,3.8972,0.68302,1.0059,0.68302,26.623999999999995
6487,Jarred Vanderbilt,MINNESOTA TIMBERWOLVES,2020-02-12,HOME,CHARLOTTE HORNETS,4.166666666666667,2.8953919999999993,0.766,1.012022,4.154847,2.17552,0.4914200000000001,0.6565500000000001,0.4914200000000001,4.426
6488,Taurean Waller-Prince,BROOKLYN NETS,2020-02-12,HOME,TORONTO RAPTORS,27.7475,2.105098,2.3924,1.8974710000000004,5.327952,2.50188,0.6800999999999999,0.8364900000000001,0.6800999999999999,21.520999999999997
6489,Wesley Matthews,MILWAUKEE BUCKS,2020-02-12,AWAY,INDIANA PACERS,29.3915,1.1146859999999998,2.13774,1.594963,4.560483,2.6666000000000003,0.49246,0.6636000000000001,0.49246,16.679
6490,Carmelo Anthony,PORTLAND TRAIL BLAZERS,2020-02-12,AWAY,MEMPHIS GRIZZLIES,31.508666666666667,4.001386,1.7782200000000001,1.681762,5.100024,2.79416,0.23362000000000002,0.8298000000000001,0.23362000000000002,19.842
6491,Derrick Jones,MIAMI HEAT,2020-02-12,AWAY,UTAH JAZZ,26.903000000000002,2.700254,1.30742,3.6652199999999997,5.327406,2.33976,0.60958,1.04346,0.60958,20.818
6492,PJ Dozier,DENVER NUGGETS,2020-02-12,HOME,LOS ANGELES LAKERS,16.152833333333334,3.164166,1.07202,1.627637,4.316064,2.6608400000000003,0.6644,1.08753,0.6644,11.866999999999999
6493,Alfonzo McKinnie,CLEVELAND CAVALIERS,2020-02-12,HOME,ATLANTA HAWKS,20.724,3.4137780000000006,1.35022,1.9300360000000003,4.930472999999999,2.29704,0.5006200000000001,1.2307500000000002,0.5006200000000001,13.484
6494,John Henson,DETROIT PISTONS,2020-02-12,AWAY,ORLANDO MAGIC,19.562166666666666,3.792719999999999,0.91366,1.683861,6.430443,2.66496,1.09882,0.7957200000000001,1.09882,23.003999999999998
6495,Bogdan Bogdanović,SACRAMENTO KINGS,2020-02-12,AWAY,DALLAS MAVERICKS,30.80933333333333,1.7281459999999997,2.44162,2.6702619999999997,4.755192,2.9809200000000002,0.51772,1.0175699999999999,0.51772,24.390999999999995
6496,Chris Boucher,TORONTO RAPTORS,2020-02-12,AWAY,BROOKLYN NETS,13.410666666666666,3.1079859999999995,1.14906,2.6060900000000005,4.876316999999999,2.17948,0.6779999999999999,0.8867700000000001,0.6779999999999999,14.060999999999998
6497,Jarrett Culver,MINNESOTA TIMBERWOLVES,2020-02-12,HOME,CHARLOTTE HORNETS,22.938166666666667,3.6040080000000003,1.40586,1.9883540000000002,4.718343,2.58784,0.76886,0.8192700000000002,0.76886,16.214000000000002
6498,Kevin Knox,NEW YORK KNICKS,2020-02-12,HOME,WASHINGTON WIZARDS,15.488666666666667,2.9351840000000005,1.3587799999999999,0.8404419999999999,4.316016,2.1052400000000002,0.57854,0.6507000000000002,0.57854,7.212999999999999
6499,Patrick McCaw,TORONTO RAPTORS,2020-02-12,AWAY,BROOKLYN NETS,21.517833333333332,2.3086460000000004,1.09556,1.991845,4.657572,3.0708,0.38436000000000003,1.08339,0.38436000000000003,12.686000000000002
6500,Gary Trent,PORTLAND TRAIL BLAZERS,2020-02-12,AWAY,MEMPHIS GRIZZLIES,28.992166666666666,2.050224,2.0606999999999998,1.54809,4.839324,2.6196,0.60372,1.45017,0.60372,25.561999999999998
6501,Doug McDermott,INDIANA PACERS,2020-02-12,HOME,MILWAUKEE BUCKS,19.1585,2.0073560000000006,1.8659599999999998,1.4111690000000003,4.135902,2.41112,0.24426000000000003,0.612,0.24426000000000003,15.426
6502,Rajon Rondo,LOS ANGELES LAKERS,2020-02-12,AWAY,DENVER NUGGETS,22.275,2.970968,1.65624,1.597576,4.779099,4.86364,0.34062,0.7821600000000001,0.34062,23.317
6503,OG Anunoby,TORONTO RAPTORS,2020-02-12,AWAY,BROOKLYN NETS,29.640666666666668,3.2756,1.30742,2.254833,6.703665,2.64196,0.6684,1.61901,0.6684,29.305
6504,Anthony Tolliver,SACRAMENTO KINGS,2020-02-12,AWAY,DALLAS MAVERICKS,7.644666666666667,2.1088199999999997,1.0655999999999999,1.557026,3.946908,2.11424,0.40664,0.8311199999999999,0.40664,3.5740000000000007
6505,Michael Carter-Williams,ORLANDO MAGIC,2020-02-12,HOME,DETROIT PISTONS,22.406833333333335,3.587160000000001,0.9907,2.7184729999999995,4.847352,4.779680000000001,0.73028,1.3015800000000002,0.73028,24.856
6506,Wenyen Gabriel,PORTLAND TRAIL BLAZERS,2020-02-12,AWAY,MEMPHIS GRIZZLIES,9.452666666666666,2.847867999999999,0.94362,1.631633,4.281849,2.0504000000000002,0.43922,0.8196300000000001,0.43922,6.791999999999999
6507,Dillon Brooks,MEMPHIS GRIZZLIES,2020-02-12,HOME,PORTLAND TRAIL BLAZERS,29.5535,4.713782000000001,1.7782200000000001,1.6321330000000003,5.1358440000000005,3.0558400000000003,0.51532,0.97746,0.51532,21.372
6508,Timothé Luwawu-Cabarrot,BROOKLYN NETS,2020-02-12,HOME,TORONTO RAPTORS,13.696499999999999,2.023556,1.4508,2.66053,4.6878210000000005,2.11168,0.50704,0.9314100000000001,0.50704,12.658000000000001
6509,Moses Brown,PORTLAND TRAIL BLAZERS,2020-02-12,AWAY,MEMPHIS GRIZZLIES,3.8346666666666667,2.446026,0.766,2.175118,4.023366,2.21444,0.479,0.7281000000000001,0.479,3.043
