,Unnamed: 0,name,team,date,location,opponent,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers,FanDuel_Points,FanDuel_Dollars
665,5479,Brook Lopez,MILWAUKEE BUCKS,2019-02-06,HOME,WASHINGTON WIZARDS,2.342436000000001,2.0179,1.6441830000000002,5.262654,2.5831600000000003,1.05672,0.9558000000000002,1.05672,27.5535198,5510.70396
666,5480,Jahlil Okafor,NEW ORLEANS PELICANS,2019-02-06,AWAY,CHICAGO BULLS,7.315894000000003,0.7659999999999999,2.283071,8.226804000000001,2.76492,1.2649,0.9904499999999998,1.2649,38.73355380000001,7746.710760000002
667,5481,Dante Cunningham,SAN ANTONIO SPURS,2019-02-06,AWAY,GOLDEN STATE WARRIORS,2.4699680000000006,0.85588,1.485654,3.846318,2.57072,0.35634,0.6893999999999999,0.35634,20.245771600000005,4049.154320000001
668,5482,Robin Lopez,CHICAGO BULLS,2019-02-06,HOME,NEW ORLEANS PELICANS,4.615194000000002,0.80666,2.372685,5.427594,2.18744,1.15222,0.7707599999999999,1.15222,28.434045800000007,5686.809160000002
669,5483,Malik Beasley,DENVER NUGGETS,2019-02-06,AWAY,BROOKLYN NETS,3.205298,2.23832,2.107256,4.5779190000000005,2.79948,0.36722,1.16136,0.36722,29.1440548,5828.81096
670,5484,Buddy Hield,SACRAMENTO KINGS,2019-02-06,HOME,HOUSTON ROCKETS,2.3480440000000007,2.72624,2.8244310000000006,5.887836,4.0588,0.4252400000000001,0.8594700000000001,0.4252400000000001,32.2817322,6456.34644
671,5485,Maxi Kleber,DALLAS MAVERICKS,2019-02-06,HOME,CHARLOTTE HORNETS,2.46484,1.41014,1.5295330000000005,6.318678,2.69692,1.02912,0.7582500000000001,1.02912,26.6504166,5330.08332
672,5486,Jarrett Allen,BROOKLYN NETS,2019-02-06,HOME,DENVER NUGGETS,3.9780580000000003,0.89654,1.5647230000000003,7.3078470000000015,3.32012,1.28452,0.8906400000000001,1.28452,31.201015400000003,6240.20308
673,5487,Rondae Hollis-Jefferson,BROOKLYN NETS,2019-02-06,HOME,DENVER NUGGETS,4.2450540000000005,1.03564,2.5771029999999997,5.2898999999999985,2.5840400000000003,0.5604600000000001,0.6804600000000001,0.5604600000000001,27.560371000000004,5512.074200000001
674,5488,Torrey Craig,DENVER NUGGETS,2019-02-06,AWAY,BROOKLYN NETS,3.0230900000000007,1.1790200000000002,1.6548889999999998,4.808256,2.51796,0.9455399999999999,0.93084,0.9455399999999999,25.468576199999998,5093.7152399999995
675,5489,Trey Lyles,DENVER NUGGETS,2019-02-06,AWAY,BROOKLYN NETS,3.1381440000000005,1.68406,2.0009360000000003,4.7106210000000015,2.78028,0.42768,0.8427,0.42768,26.536029200000005,5307.205840000001
676,5490,Tim Frazier,NEW ORLEANS PELICANS,2019-02-06,AWAY,CHICAGO BULLS,3.2903940000000014,1.2047,2.254457,5.015955,5.55524,0.3339,1.01757,0.3339,30.521861000000005,6104.372200000001
677,5491,Frank Mason,SACRAMENTO KINGS,2019-02-06,HOME,HOUSTON ROCKETS,2.74162,0.83234,1.361667,3.495,2.6611599999999997,0.32899999999999996,0.6933600000000001,0.32899999999999996,20.265746999999998,4053.1493999999993
678,5492,Kevon Looney,GOLDEN STATE WARRIORS,2019-02-06,HOME,SAN ANTONIO SPURS,4.2642000000000015,0.84946,2.119155,6.844539,2.47516,1.15116,0.9508200000000001,1.15116,30.2769018,6055.38036
679,5493,Rudy Gay,SAN ANTONIO SPURS,2019-02-06,AWAY,GOLDEN STATE WARRIORS,5.478638000000003,1.23466,1.7247830000000002,5.756034,3.75488,0.44222,1.0928099999999998,0.44222,33.088469800000006,6617.693960000001
680,5494,Jae Crowder,UTAH JAZZ,2019-02-06,HOME,PHOENIX SUNS,1.3415639999999989,2.61496,1.132403,5.340267,2.9378,0.3709600000000001,1.3696500000000005,0.3709600000000001,27.326301400000002,5465.26028
681,5495,P.J. Tucker,HOUSTON ROCKETS,2019-02-06,AWAY,SACRAMENTO KINGS,1.9770419999999997,1.8766599999999998,1.656883,6.073971,3.0032799999999997,0.60534,1.2288899999999998,0.60534,27.9319822,5586.39644
682,5496,Sterling Brown,MILWAUKEE BUCKS,2019-02-06,HOME,WASHINGTON WIZARDS,2.7204960000000007,1.30528,1.258471,4.443981000000001,2.4596000000000005,0.48054,0.8846100000000001,0.48054,23.2523902,4650.47804
683,5497,Jonas Jerebko,GOLDEN STATE WARRIORS,2019-02-06,HOME,SAN ANTONIO SPURS,2.7185299999999994,0.9735799999999999,1.182495,4.497351,2.2728,0.31638,0.483,0.31638,20.428076199999996,4085.615239999999
684,5498,Jalen Brunson,DALLAS MAVERICKS,2019-02-06,HOME,CHARLOTTE HORNETS,4.2175460000000005,1.06132,2.188415,4.5527760000000015,3.8368800000000003,0.28138,0.4701000000000001,0.28138,26.999178200000003,5399.83564
685,5499,Marvin Bagley,SACRAMENTO KINGS,2019-02-06,HOME,HOUSTON ROCKETS,6.092412,1.33524,2.472299,9.175028999999999,2.99268,1.3973,0.90015,1.3973,39.65694780000001,7931.389560000002
686,5500,George Hill,MILWAUKEE BUCKS,2019-02-06,HOME,WASHINGTON WIZARDS,2.3294560000000004,1.68192,1.709083,4.422530999999999,3.28124,0.31566,1.2202200000000003,0.31566,25.9346322,5186.92644
687,5501,Drew Eubanks,SAN ANTONIO SPURS,2019-02-06,AWAY,GOLDEN STATE WARRIORS,2.6471720000000003,0.7659999999999999,1.562247,3.713424,2.20364,0.30012,0.6893999999999999,0.30012,19.5845998,3916.9199599999997
688,5502,Mikal Bridges,PHOENIX SUNS,2019-02-06,AWAY,UTAH JAZZ,1.7893620000000006,1.9815200000000002,1.980916,5.692451999999999,3.5395600000000003,0.50302,1.6875600000000002,0.50302,29.713202400000004,5942.640480000001
689,5503,Draymond Green,GOLDEN STATE WARRIORS,2019-02-06,HOME,SAN ANTONIO SPURS,2.900506,1.23252,1.9310270000000005,6.7931610000000004,6.138000000000001,1.24548,1.22541,1.24548,34.955582199999995,6991.116439999999
690,5504,Ed Davis,BROOKLYN NETS,2019-02-06,HOME,DENVER NUGGETS,4.020416,0.7659999999999999,1.978649,7.309710000000001,2.75512,0.6674399999999999,0.64995,0.6674399999999999,28.506543000000008,5701.308600000001
691,5505,Trevor Ariza,WASHINGTON WIZARDS,2019-02-06,AWAY,MILWAUKEE BUCKS,1.943122,2.54862,3.003001,4.994280000000001,3.97196,0.3871,1.00524,0.3871,30.276101,6055.2202
692,5506,Jeremy Lamb,CHARLOTTE HORNETS,2019-02-06,AWAY,DALLAS MAVERICKS,4.2368960000000015,1.5727799999999998,2.179741,5.626704,2.7386,0.3194,1.2548700000000002,0.3194,30.635227800000003,6127.0455600000005
693,5507,Marcus Derrickson,GOLDEN STATE WARRIORS,2019-02-06,HOME,SAN ANTONIO SPURS,2.2846139999999995,1.3181200000000002,1.1188360000000002,4.620996,2.2300000000000004,0.5965600000000001,0.483,0.5965600000000001,21.1747392,4234.94784
694,5508,Austin Rivers,HOUSTON ROCKETS,2019-02-06,AWAY,SACRAMENTO KINGS,2.5763339999999992,1.82958,2.452413,4.284675,3.5046800000000005,0.39538,0.76107,0.39538,26.566421,5313.2842
695,5509,Tim Hardaway,DALLAS MAVERICKS,2019-02-06,HOME,CHARLOTTE HORNETS,3.830448000000001,1.97724,2.974132,5.407959,3.60384,0.33952000000000004,0.7514700000000001,0.33952000000000004,31.395508800000005,6279.101760000001
696,5510,Dirk Nowitzki,DALLAS MAVERICKS,2019-02-06,HOME,CHARLOTTE HORNETS,2.686392,1.23466,1.416382,4.0956660000000005,2.12384,0.24958,0.4701000000000001,0.24958,20.5031652,4100.633040000001
697,5511,Tony Snell,MILWAUKEE BUCKS,2019-02-06,HOME,WASHINGTON WIZARDS,2.794458000000001,1.30314,1.2879399999999999,4.2340349999999995,3.10568,0.36518,0.7015500000000001,0.36518,23.360648,4672.1296
698,5512,Ryan Arcidiacono,CHICAGO BULLS,2019-02-06,HOME,NEW ORLEANS PELICANS,2.79465,1.23038,1.63634,4.336407,4.01776,0.33766,0.8927999999999999,0.33766,25.5008284,5100.16568
699,5513,Richaun Holmes,PHOENIX SUNS,2019-02-06,AWAY,UTAH JAZZ,3.874222000000001,0.7659999999999999,3.2501710000000004,5.309247,2.26232,1.0912,0.92481,1.0912,28.0180214,5603.60428
700,5514,Allen Crabbe,BROOKLYN NETS,2019-02-06,HOME,DENVER NUGGETS,2.3369,0.7659999999999999,1.0441,3.495,2.06,0.32899999999999996,0.5991000000000001,0.32899999999999996,17.7552,3551.0399999999995
701,5515,Devonte' Graham,CHARLOTTE HORNETS,2019-02-06,AWAY,DALLAS MAVERICKS,2.29202,1.3887399999999999,2.2053409999999998,3.808956,2.78884,0.36128000000000005,0.8039999999999998,0.36128000000000005,22.844168199999995,4568.833639999999
702,5516,Frank Jackson,NEW ORLEANS PELICANS,2019-02-06,AWAY,CHICAGO BULLS,4.3248440000000015,1.6562400000000002,2.0093959999999997,4.95414,2.96972,0.3267,0.8378999999999999,0.3267,29.194452000000002,5838.8904
703,5517,Shaun Livingston,GOLDEN STATE WARRIORS,2019-02-06,HOME,SAN ANTONIO SPURS,3.6342839999999996,0.7659999999999999,1.154023,4.442889,2.82896,0.6787,0.59826,0.6787,23.4476778,4689.53556
704,5518,Sam Dekker,WASHINGTON WIZARDS,2019-02-06,AWAY,MILWAUKEE BUCKS,2.7768200000000007,0.99284,1.659487,5.859705,2.5568,0.7876000000000001,0.65268,0.7876000000000001,24.591733,4918.3466
705,5519,Quincy Pondexter,SAN ANTONIO SPURS,2019-02-06,AWAY,GOLDEN STATE WARRIORS,2.464028,0.7659999999999999,1.364048,3.73929,2.28876,0.2967,0.7707599999999999,0.2967,19.416072,3883.2144
706,5520,Cristiano Felicio,CHICAGO BULLS,2019-02-06,HOME,NEW ORLEANS PELICANS,3.0328060000000003,0.7659999999999999,0.9982209999999999,3.949782,2.25152,0.34265999999999996,0.83178,0.34265999999999996,20.659511399999996,4131.902279999999
707,5521,Jordan McRae,WASHINGTON WIZARDS,2019-02-06,AWAY,MILWAUKEE BUCKS,3.426794000000001,1.2047,2.8264250000000004,4.8435630000000005,2.517,0.6376,0.98151,0.6376,27.101618600000005,5420.323720000001
708,5522,Miles Bridges,CHARLOTTE HORNETS,2019-02-06,AWAY,DALLAS MAVERICKS,3.233592,1.16832,2.066082,4.55337,2.58212,0.53528,0.8650199999999998,0.53528,25.04107,5008.214
709,5523,James Ennis,HOUSTON ROCKETS,2019-02-06,AWAY,SACRAMENTO KINGS,2.5466300000000004,1.63056,1.7953970000000001,5.175678,2.51516,0.50202,1.07295,0.50202,25.9867806,5197.3561199999995
710,5524,Rodions Kurucs,BROOKLYN NETS,2019-02-06,HOME,DENVER NUGGETS,3.3578059999999996,1.6648,1.244432,6.142128,2.7596000000000003,0.6876,0.7550400000000002,0.6876,28.104717599999997,5620.94352
711,5525,Jordan Bell,GOLDEN STATE WARRIORS,2019-02-06,HOME,SAN ANTONIO SPURS,3.796296,0.7659999999999999,0.9068360000000001,4.610544,2.8373200000000005,0.55998,0.5643600000000001,0.55998,23.399100800000003,4679.82016
712,5526,Quinn Cook,GOLDEN STATE WARRIORS,2019-02-06,HOME,SAN ANTONIO SPURS,2.769854,1.3010000000000002,1.004197,4.186863,2.67712,0.29594000000000004,0.5474100000000001,0.29594000000000004,21.7209306,4344.186119999999
713,5527,D.J. Wilson,MILWAUKEE BUCKS,2019-02-06,HOME,WASHINGTON WIZARDS,2.619946000000001,1.58562,1.812907,4.8264,2.4482,0.6815,0.7795200000000002,0.6815,24.975199,4995.0398
714,5528,Yogi Ferrell,SACRAMENTO KINGS,2019-02-06,HOME,HOUSTON ROCKETS,2.878756,1.30314,1.206499,4.0676640000000015,3.3314800000000004,0.35781999999999997,0.82557,0.35781999999999997,23.9441978,4788.83956
715,5529,Ekpe Udoh,UTAH JAZZ,2019-02-06,HOME,PHOENIX SUNS,3.2490479999999997,0.7659999999999999,1.4230909999999999,3.837423,2.0866800000000003,0.7186600000000001,0.8442000000000002,0.7186600000000001,21.9240346,4384.80692
716,5530,Skal Labissiere,SACRAMENTO KINGS,2019-02-06,HOME,HOUSTON ROCKETS,2.619668,0.7659999999999999,1.027688,3.621456,2.35792,0.31228,0.612,0.31228,18.908211199999997,3781.642239999999
717,5531,Chimezie Metu,SAN ANTONIO SPURS,2019-02-06,AWAY,GOLDEN STATE WARRIORS,2.904278,0.7659999999999999,1.584754,3.655944,2.06,0.30772,0.6893999999999999,0.30772,19.8520828,3970.41656
718,5532,Harrison Barnes,DALLAS MAVERICKS,2019-02-06,HOME,CHARLOTTE HORNETS,4.932466000000001,2.0072,2.910601,5.616444,3.424,0.45242,0.5616300000000001,0.45242,33.26259580000001,6652.519160000002
719,5533,Raul Neto,UTAH JAZZ,2019-02-06,HOME,PHOENIX SUNS,3.578605999999999,1.33952,1.2098590000000002,4.253736,3.3208400000000005,0.22868000000000002,1.03404,0.22868000000000002,26.030854199999997,5206.17084
720,5534,John Jenkins,WASHINGTON WIZARDS,2019-02-06,AWAY,MILWAUKEE BUCKS,2.119918,1.18116,1.989609,3.898050000000001,2.33192,0.45126000000000005,0.612,0.45126000000000005,20.686985,4137.397
721,5535,Chasson Randle,WASHINGTON WIZARDS,2019-02-06,AWAY,MILWAUKEE BUCKS,2.115018000000001,1.1726,2.173632,3.627204,3.69324,0.31151999999999996,0.7679400000000001,0.31151999999999996,22.7408328,4548.16656
722,5536,Devin Harris,DALLAS MAVERICKS,2019-02-06,HOME,CHARLOTTE HORNETS,2.8816939999999995,1.26676,1.9822550000000003,4.067616,3.3102,0.32708000000000004,0.5751900000000001,0.32708000000000004,23.772092200000003,4754.41844
723,5537,Malik Monk,CHARLOTTE HORNETS,2019-02-06,AWAY,DALLAS MAVERICKS,2.4030560000000003,2.26186,2.609212,4.020942,2.9326000000000003,0.5053799999999999,0.7531499999999998,0.5053799999999999,26.6951444,5339.02888
724,5538,Jarred Vanderbilt,DENVER NUGGETS,2019-02-06,AWAY,BROOKLYN NETS,2.8668419999999997,0.79168,1.3897890000000002,4.432581,2.12384,0.44178,0.8223600000000001,0.44178,21.354010199999998,4270.80204
725,5539,Marvin Williams,CHARLOTTE HORNETS,2019-02-06,AWAY,DALLAS MAVERICKS,1.867344,2.29182,2.116077,5.2777140000000005,2.56728,0.9165200000000001,0.9802799999999998,0.9165200000000001,27.6842818,5536.85636
726,5540,Marco Belinelli,SAN ANTONIO SPURS,2019-02-06,AWAY,GOLDEN STATE WARRIORS,1.7718559999999997,2.1463,1.638609,4.020942,3.5134000000000003,0.32306,0.8521199999999999,0.32306,24.9189314,4983.78628
727,5541,Bryn Forbes,SAN ANTONIO SPURS,2019-02-06,AWAY,GOLDEN STATE WARRIORS,2.571688,2.07782,1.6987930000000002,5.075121,2.89372,0.38204,0.84195,0.38204,26.7962842,5359.25684
728,5542,Wayne Selden,CHICAGO BULLS,2019-02-06,HOME,NEW ORLEANS PELICANS,3.339576,1.47434,1.343775,4.583025,3.66768,0.3871000000000001,0.8622899999999999,0.3871000000000001,26.808167,5361.633400000001
729,5543,Georges Niang,UTAH JAZZ,2019-02-06,HOME,PHOENIX SUNS,2.6768539999999987,1.18544,1.2956459999999999,5.083839,2.326,0.36182,0.90861,0.36182,23.2447508,4648.950159999999
730,5544,De'Aaron Fox,SACRAMENTO KINGS,2019-02-06,HOME,HOUSTON ROCKETS,5.9821300000000015,1.18116,3.52558,5.2404,5.26852,0.50276,1.04931,0.50276,37.37803,7475.606000000001
731,5545,Pau Gasol,SAN ANTONIO SPURS,2019-02-06,AWAY,GOLDEN STATE WARRIORS,3.4030540000000014,0.79168,1.9649889999999999,5.044614,2.76756,0.46232,0.7538099999999999,0.46232,24.537083800000005,4907.416760000001
732,5546,Willie Cauley-Stein,SACRAMENTO KINGS,2019-02-06,HOME,HOUSTON ROCKETS,4.71587,0.7981,3.761564,7.200561,3.2652799999999997,0.6985600000000001,1.1849100000000001,0.6985600000000001,34.0780472,6815.60944
733,5547,Will Barton,DENVER NUGGETS,2019-02-06,AWAY,BROOKLYN NETS,3.633214,1.729,2.569795,4.765226999999999,4.15236,0.56462,0.8833799999999999,0.56462,30.7494154,6149.88308
734,5548,Ian Clark,NEW ORLEANS PELICANS,2019-02-06,AWAY,CHICAGO BULLS,2.980386000000001,1.86596,1.3738899999999998,4.035456,3.02292,0.34978000000000004,0.7022999999999998,0.34978000000000004,25.115929200000004,5023.185840000001
735,5549,Alfonzo McKinnie,GOLDEN STATE WARRIORS,2019-02-06,HOME,SAN ANTONIO SPURS,3.065706,1.05276,1.195927,4.98585,2.14188,0.5112,0.58809,0.5112,22.468128999999998,4493.6258
736,5550,Timothe Luwawu-Cabarrot,CHICAGO BULLS,2019-02-06,HOME,NEW ORLEANS PELICANS,2.663424,0.81308,1.023212,3.592716,2.06,0.31608,0.6893999999999999,0.31608,18.8909192,3778.1838399999997
737,5551,Pat Connaughton,MILWAUKEE BUCKS,2019-02-06,HOME,WASHINGTON WIZARDS,2.9910780000000012,1.27318,0.8602110000000001,4.827507,3.26232,0.41416,0.8134200000000001,0.41416,24.616975400000005,4923.395080000001
738,5552,Bismack Biyombo,CHARLOTTE HORNETS,2019-02-06,AWAY,DALLAS MAVERICKS,3.4156400000000007,0.7659999999999999,2.5094730000000003,5.688807,2.415,0.8926400000000001,0.7022999999999998,0.8926400000000001,25.9800014,5196.00028
739,5553,Jawun Evans,PHOENIX SUNS,2019-02-06,AWAY,UTAH JAZZ,2.4548560000000004,0.7659999999999999,1.336446,3.684684,2.3738799999999998,0.30391999999999997,0.8807400000000001,0.30391999999999997,19.776658800000003,3955.3317600000005
740,5554,Tyler Cavanaugh,UTAH JAZZ,2019-02-06,HOME,PHOENIX SUNS,2.901991999999999,0.8387600000000001,1.307454,3.6530699999999996,2.06,0.30810000000000004,0.8442000000000002,0.30810000000000004,20.250201999999998,4050.0403999999994
741,5555,Isaiah Hartenstein,HOUSTON ROCKETS,2019-02-06,AWAY,SACRAMENTO KINGS,3.00582,0.8216399999999999,1.304368,4.976826,2.3953200000000003,0.6358,0.7983600000000001,0.6358,23.0127792,4602.55584
742,5556,Dragan Bender,PHOENIX SUNS,2019-02-06,AWAY,UTAH JAZZ,2.5384860000000007,1.37162,2.072176,5.264772000000002,2.37448,0.5411199999999999,1.01295,0.5411199999999999,25.264544400000002,5052.90888
743,5557,Troy Daniels,PHOENIX SUNS,2019-02-06,AWAY,UTAH JAZZ,1.9145740000000002,1.21112,1.639964,3.7450379999999996,2.05232,0.34681999999999996,0.91464,0.34681999999999996,20.112557599999995,4022.511519999999
744,5558,Elie Okobo,PHOENIX SUNS,2019-02-06,AWAY,UTAH JAZZ,2.2739080000000005,1.3245399999999998,1.187992,4.327095,4.625280000000001,0.3287,0.8943000000000001,0.3287,25.180162000000003,5036.032400000001
745,5559,Grayson Allen,UTAH JAZZ,2019-02-06,HOME,PHOENIX SUNS,2.677834,1.18544,1.66792,3.678936,2.3053200000000005,0.40644,0.9730200000000002,0.40644,22.1845512,4436.91024
746,5560,Michael Kidd-Gilchrist,CHARLOTTE HORNETS,2019-02-06,AWAY,DALLAS MAVERICKS,3.3093639999999995,0.98,2.3570349999999998,4.692975,2.7308800000000004,0.6212599999999999,0.9599399999999998,0.6212599999999999,25.765992999999998,5153.1986
747,5561,Trey Burke,DALLAS MAVERICKS,2019-02-06,HOME,CHARLOTTE HORNETS,5.7129199999999996,1.42726,1.6218120000000005,3.808266,3.67036,0.58014,0.7752000000000001,0.58014,30.890771200000003,6178.154240000001
748,5562,Christian Wood,MILWAUKEE BUCKS,2019-02-06,HOME,WASHINGTON WIZARDS,3.1990680000000005,0.7659999999999999,2.7187140000000003,3.655944,2.06,0.30772,0.6507000000000002,0.30772,21.459522800000002,4291.904560000001
749,5563,Kyle Korver,UTAH JAZZ,2019-02-06,HOME,PHOENIX SUNS,2.624871999999999,1.7718,1.6909319999999999,4.503774,2.9112,0.19562,0.8950500000000001,0.19562,25.1037948,5020.75896
750,5564,Jamal Crawford,PHOENIX SUNS,2019-02-06,AWAY,UTAH JAZZ,2.020290000000001,1.5321200000000001,1.8177760000000005,4.106391,4.962359999999999,0.35746,1.08075,0.35746,26.7830952,5356.6190400000005
751,5565,Kosta Koufos,SACRAMENTO KINGS,2019-02-06,HOME,HOUSTON ROCKETS,3.53891,0.7659999999999999,1.3779590000000002,4.770846,2.1684400000000004,0.6271800000000001,0.612,0.6271800000000001,22.821814200000002,4564.362840000001
752,5566,Lonnie Walker,SAN ANTONIO SPURS,2019-02-06,AWAY,GOLDEN STATE WARRIORS,2.6304480000000003,0.8986799999999999,1.306606,3.8168879999999996,2.12764,0.36700000000000005,0.7402499999999999,0.36700000000000005,19.990017599999998,3998.0035199999998
753,5567,Juan Hernangomez,DENVER NUGGETS,2019-02-06,AWAY,BROOKLYN NETS,2.465052,1.1833,1.793525,4.373865,2.26868,0.59772,1.05966,0.59772,23.299607,4659.9214
754,5568,Pascal Siakam,TORONTO RAPTORS,2019-02-07,AWAY,ATLANTA HAWKS,5.176948000000001,1.62414,3.4199129999999998,6.1824119999999985,3.0235200000000004,0.58582,1.1256600000000003,0.58582,35.149023400000004,7029.804680000001
755,5569,LeBron James,LOS ANGELES LAKERS,2019-02-07,AWAY,BOSTON CELTICS,4.750152000000001,1.9301599999999999,3.7315140000000007,6.691674000000001,6.848000000000001,0.04161999999999999,0.8865000000000001,0.04161999999999999,40.0670468,8013.40936
756,5570,CJ McCollum,PORTLAND TRAIL BLAZERS,2019-02-07,HOME,SAN ANTONIO SPURS,4.081606000000002,2.81184,1.835566,5.441082,3.851080000000001,0.4703000000000001,0.8626800000000001,0.4703000000000001,34.268856400000004,6853.771280000001
757,5571,Bojan Bogdanovic,INDIANA PACERS,2019-02-07,HOME,LOS ANGELES CLIPPERS,4.047238,2.18268,1.812677,4.276728,3.75176,0.22564,0.9497699999999998,0.22564,30.5154966,6103.099319999999
758,5572,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,2019-02-07,AWAY,ORLANDO MAGIC,5.320276,1.6541,5.491421000000001,9.142806,4.36164,1.1489200000000002,0.8025000000000001,1.1489200000000002,43.3134402,8662.688040000001
759,5573,Myles Turner,INDIANA PACERS,2019-02-07,HOME,LOS ANGELES CLIPPERS,5.231806,1.4336799999999998,3.156041,5.651847,2.5205599999999997,1.32108,1.0853699999999995,1.32108,34.3820194,6876.40388
760,5574,Damian Lillard,PORTLAND TRAIL BLAZERS,2019-02-07,HOME,SAN ANTONIO SPURS,4.594080000000001,2.33676,4.3292,5.1393450000000005,6.483199999999999,0.35572000000000004,1.13388,0.35572000000000004,40.532734000000005,8106.546800000001
761,5575,Jayson Tatum,BOSTON CELTICS,2019-02-07,HOME,LOS ANGELES LAKERS,4.547662000000001,1.49146,3.406211,5.856126000000001,2.95664,1.1141800000000002,1.0977,1.1141800000000002,33.95968620000001,6791.937240000001
762,5576,Fred VanVleet,TORONTO RAPTORS,2019-02-07,AWAY,ATLANTA HAWKS,3.4324580000000005,1.4679200000000001,1.42586,4.454514,4.31036,0.31282,1.4172000000000002,0.31282,29.382732800000003,5876.546560000001
763,5577,Terrence Ross,ORLANDO MAGIC,2019-02-07,HOME,MINNESOTA TIMBERWOLVES,2.489480000000001,2.8632,1.709352,5.253678,2.4098,0.44461999999999996,1.02954,0.44461999999999996,29.1748856,5834.97712
764,5578,Paul George,OKLAHOMA CITY THUNDER,2019-02-07,HOME,MEMPHIS GRIZZLIES,2.836094000000001,3.66356,6.8725869999999984,6.117933,4.05028,0.3453,1.51797,0.3453,42.1969046,8439.380920000001
765,5579,DeMar DeRozan,SAN ANTONIO SPURS,2019-02-07,AWAY,PORTLAND TRAIL BLAZERS,7.523190000000001,0.80666,4.112364,6.142754999999998,4.1148799999999985,0.6513399999999999,0.8689799999999999,0.6513399999999999,39.03197,7806.394
766,5580,Russell Westbrook,OKLAHOMA CITY THUNDER,2019-02-07,HOME,MEMPHIS GRIZZLIES,6.098546000000002,1.2817399999999999,5.401625,8.143428,9.83708,0.41788,1.0976100000000002,0.41788,50.100260600000006,10020.05212
767,5581,Terry Rozier,BOSTON CELTICS,2019-02-07,HOME,LOS ANGELES LAKERS,2.6673980000000004,1.86382,1.361808,5.0297160000000005,4.78824,0.3084,1.29771,0.3084,30.0160132,6003.2026399999995
768,5582,Jusuf Nurkic,PORTLAND TRAIL BLAZERS,2019-02-07,HOME,SAN ANTONIO SPURS,6.494759999999999,0.7981,4.6586870000000005,8.400960000000001,4.0266,1.63436,0.8389500000000001,1.63436,41.949129000000006,8389.8258
769,5583,Nikola Vucevic,ORLANDO MAGIC,2019-02-07,HOME,MINNESOTA TIMBERWOLVES,8.317990000000002,1.09128,0.8336300000000003,8.315577000000001,4.51936,0.92212,0.8498700000000001,0.92212,41.895032400000005,8379.006480000002
770,5584,Daniel Theis,BOSTON CELTICS,2019-02-07,HOME,LOS ANGELES LAKERS,3.102764,0.86872,1.7075840000000002,5.0151840000000005,2.75396,0.90546,1.01634,0.90546,25.528372800000003,5105.67456
771,5585,Rajon Rondo,LOS ANGELES LAKERS,2019-02-07,AWAY,BOSTON CELTICS,4.0861279999999995,1.26462,1.564502,5.324967,6.6958,0.27266,0.7847999999999999,0.27266,32.8639984,6572.79968
772,5586,Jaren Jackson,MEMPHIS GRIZZLIES,2019-02-07,AWAY,OKLAHOMA CITY THUNDER,4.085676000000001,1.51286,4.599397,6.6528,2.8371600000000003,1.07676,0.8173799999999998,1.07676,34.154089,6830.8178
773,5587,Kyle Kuzma,LOS ANGELES LAKERS,2019-02-07,AWAY,BOSTON CELTICS,4.197142000000001,1.6070200000000001,2.680957,4.753425,2.96972,0.467,0.67632,0.467,29.017951000000004,5803.590200000001
774,5588,Kyrie Irving,BOSTON CELTICS,2019-02-07,HOME,LOS ANGELES LAKERS,5.858724,2.11848,2.03538,6.059601000000002,6.68088,0.63268,1.5384000000000002,0.63268,43.2816692,8656.333840000001
775,5589,Thaddeus Young,INDIANA PACERS,2019-02-07,HOME,LOS ANGELES CLIPPERS,6.220486,0.8986799999999999,1.060163,8.62473,4.8772400000000005,0.94378,1.20063,0.94378,39.352161,7870.4322
776,5590,Andrew Wiggins,MINNESOTA TIMBERWOLVES,2019-02-07,AWAY,ORLANDO MAGIC,5.503784,1.87024,3.032229,6.283371000000002,3.5005200000000003,0.8833799999999999,0.9414900000000002,0.8833799999999999,37.0325722,7406.514439999999
777,5591,Jaylen Brown,BOSTON CELTICS,2019-02-07,HOME,LOS ANGELES LAKERS,4.7481680000000015,1.6776399999999998,1.4211270000000005,6.120645,2.70372,0.5076,1.30449,0.5076,32.279407000000006,6455.881400000001
778,5592,Rudy Gay,SAN ANTONIO SPURS,2019-02-07,AWAY,PORTLAND TRAIL BLAZERS,5.44557,1.2689,1.8125669999999998,5.329992,3.6808400000000003,0.3866000000000001,0.91305,0.3866000000000001,31.9400074,6388.00148
779,5593,Aaron Gordon,ORLANDO MAGIC,2019-02-07,HOME,MINNESOTA TIMBERWOLVES,4.028332000000002,2.02432,3.072611,6.021372,5.15996,0.7364200000000001,0.9176700000000001,0.7364200000000001,36.3936714,7278.734280000001
780,5594,Jerami Grant,OKLAHOMA CITY THUNDER,2019-02-07,HOME,MEMPHIS GRIZZLIES,4.304530000000001,1.34808,3.4206310000000006,6.558087,2.4286,0.94542,1.12812,0.94542,32.8617354,6572.3470800000005
781,5595,Taurean Waller-Prince,ATLANTA HAWKS,2019-02-07,HOME,TORONTO RAPTORS,2.555254,1.54496,2.433614,4.205889,2.7522,0.43208,1.0059900000000002,0.43208,25.236498800000003,5047.299760000001
