date,team,site,o:team,line,total
20191203,Spurs,home,Rockets,6,234
20191203,Rockets,away,Spurs,-6,234
20191203,Wizards,home,Magic,0,230
20191203,Magic,away,Wizards,0,230
20191204,Bulls,home,Grizzlies,-6.5,221
20191204,Grizzlies,away,Bulls,6.5,221
20191204,Celtics,home,Heat,-6,209.5
20191204,Heat,away,Celtics,6,209.5
20191204,Hawks,home,Nets,3,228.5
20191204,Nets,away,Hawks,-3,228.5
20191204,Hornets,home,Warriors,-3.5,209
20191204,Warriors,away,Hornets,3.5,209
20191204,Jazz,home,Lakers,-2,212
20191204,Lakers,away,Jazz,2,212
20191204,Magic,home,Suns,1.5,215
20191204,Suns,away,Magic,-1.5,215
20191204,Mavericks,home,Timberwolves,-5,232
20191204,Timberwolves,away,Mavericks,5,232
20191204,Pistons,home,Bucks,9,225.5
20191204,Bucks,away,Pistons,-9,225.5
20191204,Thunder,home,Pacers,0,210
20191204,Pacers,away,Thunder,0,210
20191204,Trailblazers,home,Kings,-4,217
20191204,Kings,away,Trailblazers,4,217
20191205,Knicks,home,Nuggets,9,202.5
20191205,Nuggets,away,Knicks,-9,202.5
20191205,Pelicans,home,Suns,-3,235.5
20191205,Suns,away,Pelicans,3,235.5
20191205,Raptors,home,Rockets,-1.5,230.5
20191205,Rockets,away,Raptors,1.5,230.5
20191205,Wizards,home,Seventysixers,7,234
20191205,Seventysixers,away,Wizards,-7,234
20191206,Bucks,home,Clippers,-4.5,232
20191206,Clippers,away,Bucks,4.5,232
20191206,Bulls,home,Warriors,-4.5,212.5
20191206,Warriors,away,Bulls,4.5,212.5
20191206,Cavaliers,home,Magic,4,210.5
20191206,Magic,away,Cavaliers,-4,210.5
20191206,Celtics,home,Nuggets,-3.5,203.5
20191206,Nuggets,away,Celtics,3.5,203.5
20191206,Heat,home,Wizards,-9.5,230
20191206,Wizards,away,Heat,9.5,230
20191206,Hornets,home,Nets,3,217.5
20191206,Nets,away,Hornets,-3,217.5
20191206,Pistons,home,Pacers,1.5,211
20191206,Pacers,away,Pistons,-1.5,211
20191206,Spurs,home,Kings,-4.5,215
20191206,Kings,away,Spurs,4.5,215
20191206,Thunder,home,Timberwolves,-4.5,221
20191206,Timberwolves,away,Thunder,4.5,221
20191206,Trailblazers,home,Lakers,5,224.5
20191206,Lakers,away,Trailblazers,-5,224.5
20191207,Jazz,home,Grizzlies,-12,218.5
20191207,Grizzlies,away,Jazz,12,218.5
20191207,Knicks,home,Pacers,5.5,208.5
20191207,Pacers,away,Knicks,-5.5,208.5
20191207,Mavericks,home,Pelicans,-9,233
20191207,Pelicans,away,Mavericks,9,233
20191207,Rockets,home,Suns,-10,240
20191207,Suns,away,Rockets,10,240
20191207,Seventysixers,home,Cavaliers,-12,213
20191207,Cavaliers,away,Seventysixers,12,213
20191208,Heat,home,Bulls,-7,213.5
20191208,Bulls,away,Heat,7,213.5
20191208,Hornets,home,Hawks,-1.5,225
20191208,Hawks,away,Hornets,1.5,225
20191208,Lakers,home,Timberwolves,-11,227.5
20191208,Timberwolves,away,Lakers,11,227.5
20191208,Mavericks,home,Kings,-7.5,216.5
20191208,Kings,away,Mavericks,7.5,216.5
20191208,Nets,home,Nuggets,3,212.5
20191208,Nuggets,away,Nets,-3,212.5
20191208,Seventysixers,home,Raptors,-3,213
20191208,Raptors,away,Seventysixers,3,213
20191208,Trailblazers,home,Thunder,-3.5,222.5
20191208,Thunder,away,Trailblazers,3.5,222.5
20191208,Wizards,home,Clippers,8,237.5
20191208,Clippers,away,Wizards,-8,237.5
20191209,Bucks,home,Magic,-12,217.5
20191209,Magic,away,Bucks,12,217.5
20191209,Bulls,home,Raptors,4.5,214
20191209,Raptors,away,Bulls,-4.5,214
20191209,Celtics,home,Cavaliers,-14,214.5
20191209,Cavaliers,away,Celtics,14,214.5
20191209,Jazz,home,Thunder,-8,206.5
20191209,Thunder,away,Jazz,8,206.5
20191209,Pacers,home,Clippers,0,216.5
20191209,Clippers,away,Pacers,0,216.5
20191209,Pelicans,home,Pistons,0,226.5
20191209,Pistons,away,Pelicans,0,226.5
20191209,Rockets,home,Kings,-12,227.5
20191209,Kings,away,Rockets,12,227.5
20191209,Suns,home,Timberwolves,-4,233.5
20191209,Timberwolves,away,Suns,4,233.5
20191209,Warriors,home,Grizzlies,-3,218
20191209,Grizzlies,away,Warriors,3,218
20191210,Heat,home,Hawks,-8.5,218.5
20191210,Hawks,away,Heat,8.5,218.5
20191210,Hornets,home,Wizards,1.5,229
20191210,Wizards,away,Hornets,-1.5,229
20191210,Seventysixers,home,Nuggets,-5,206
20191210,Nuggets,away,Seventysixers,5,206
20191210,Trailblazers,home,Knicks,-9,219
20191210,Knicks,away,Trailblazers,9,219
20191211,Bucks,home,Pelicans,-12,234
20191211,Pelicans,away,Bucks,12,234
20191211,Bulls,home,Hawks,-6.5,222
20191211,Hawks,away,Bulls,6.5,222
20191211,Cavaliers,home,Rockets,11,228.5
20191211,Rockets,away,Cavaliers,-11,228.5
20191211,Kings,home,Thunder,-1.5,208
20191211,Thunder,away,Kings,1.5,208
20191211,Magic,home,Lakers,8.5,211
20191211,Lakers,away,Magic,-8.5,211
20191211,Nets,home,Hornets,-9.5,217
20191211,Hornets,away,Nets,9.5,217
20191211,Pacers,home,Celtics,0,211.5
20191211,Celtics,away,Pacers,0,211.5
20191211,Raptors,home,Clippers,3,220
20191211,Clippers,away,Raptors,-3,220
20191211,Suns,home,Grizzlies,-7,230.5
20191211,Grizzlies,away,Suns,7,230.5
20191211,Timberwolves,home,Jazz,1,223
20191211,Jazz,away,Timberwolves,-1,223
20191211,Warriors,home,Knicks,-5,211
20191211,Knicks,away,Warriors,5,211
20191212,Celtics,home,Seventysixers,1,212
20191212,Seventysixers,away,Celtics,-1,212
20191212,Nuggets,home,Trailblazers,-7.5,214.5
20191212,Trailblazers,away,Nuggets,7.5,214.5
20191212,Pistons,home,Mavericks,7.5,220.5
20191212,Mavericks,away,Pistons,-7.5,220.5
20191212,Spurs,home,Cavaliers,-11.5,220.5
20191212,Cavaliers,away,Spurs,11.5,220.5
20191213,Bulls,home,Hornets,-6.5,213.5
20191213,Hornets,away,Bulls,6.5,213.5
20191213,Grizzlies,home,Bucks,12.5,229
20191213,Bucks,away,Grizzlies,-12.5,229
20191213,Hawks,home,Pacers,6,222.5
20191213,Pacers,away,Hawks,-6,222.5
20191213,Heat,home,Lakers,5,214
20191213,Lakers,away,Heat,-5,214
20191213,Jazz,home,Warriors,-13.5,210.5
20191213,Warriors,away,Jazz,13.5,210.5
20191213,Kings,home,Knicks,-8,208
20191213,Knicks,away,Kings,8,208
20191213,Magic,home,Rockets,6.5,222
20191213,Rockets,away,Magic,-6.5,222
20191213,Seventysixers,home,Pelicans,-7.5,223
20191213,Pelicans,away,Seventysixers,7.5,223
20191213,Timberwolves,home,Clippers,5.5,233
20191213,Clippers,away,Timberwolves,-5.5,233
20191214,Bucks,home,Cavaliers,-14,223
20191214,Cavaliers,away,Bucks,14,223
20191214,Bulls,home,Clippers,3.5,216.5
20191214,Clippers,away,Bulls,-3.5,216.5
20191214,Grizzlies,home,Wizards,-1,237
20191214,Wizards,away,Grizzlies,1,237
20191214,Mavericks,home,Heat,-7.5,216.5
20191214,Heat,away,Mavericks,7.5,216.5
20191214,Nuggets,home,Thunder,-6.5,204.5
20191214,Thunder,away,Nuggets,6.5,204.5
20191214,Raptors,home,Nets,-7.5,218
20191214,Nets,away,Raptors,7.5,218
20191214,Rockets,home,Pistons,-6,225.5
20191214,Pistons,away,Rockets,6,225.5
20191214,Suns,home,Spurs,0,227
20191214,Spurs,away,Suns,0,227
20191215,Hawks,home,Lakers,11.5,226
20191215,Lakers,away,Hawks,-11.5,226
20191215,Nets,home,Seventysixers,3.5,217
20191215,Seventysixers,away,Nets,-3.5,217
20191215,Nuggets,home,Knicks,-10,208.5
20191215,Knicks,away,Nuggets,10,208.5
20191215,Pacers,home,Hornets,-11.5,210
20191215,Hornets,away,Pacers,11.5,210
20191215,Pelicans,home,Magic,0,218
20191215,Magic,away,Pelicans,0,218
20191215,Warriors,home,Kings,4.5,210
20191215,Kings,away,Warriors,-4.5,210
20191216,Bucks,home,Mavericks,-10.5,227.5
20191216,Mavericks,away,Bucks,10.5,227.5
20191216,Grizzlies,home,Heat,3,218
20191216,Heat,away,Grizzlies,-3,218
20191216,Pistons,home,Wizards,-4.5,231
20191216,Wizards,away,Pistons,4.5,231
20191216,Raptors,home,Cavaliers,-13,217
20191216,Cavaliers,away,Raptors,13,217
20191216,Rockets,home,Spurs,-9.5,231.5
20191216,Spurs,away,Rockets,9.5,231.5
20191216,Suns,home,Trailblazers,1.5,227
20191216,Trailblazers,away,Suns,-1.5,227
20191216,Thunder,home,Bulls,-6,209.5
20191216,Bulls,away,Thunder,6,209.5
20191217,Clippers,home,Suns,-14.5,225
20191217,Suns,away,Clippers,14.5,225
20191217,Hornets,home,Kings,4.5,208
20191217,Kings,away,Hornets,-4.5,208
20191217,Jazz,home,Magic,-6.5,208
20191217,Magic,away,Jazz,6.5,208
20191217,Knicks,home,Hawks,-2,225.5
20191217,Hawks,away,Knicks,2,225.5
20191217,Pacers,home,Lakers,2,211
20191217,Lakers,away,Pacers,-2,211
20191217,Pelicans,home,Nets,2.5,227.5
20191217,Nets,away,Pelicans,-2.5,227.5
20191218,Cavaliers,home,Hornets,-3,212
20191218,Hornets,away,Cavaliers,3,212
20191218,Mavericks,home,Celtics,2.5,215.5
20191218,Celtics,away,Mavericks,-2.5,215.5
20191218,Nuggets,home,Magic,-9.5,204.5
20191218,Magic,away,Nuggets,9.5,204.5
20191218,Pistons,home,Raptors,3.5,217
20191218,Raptors,away,Pistons,-3.5,217
20191218,Seventysixers,home,Heat,-7,210
20191218,Heat,away,Seventysixers,7,210
20191218,Thunder,home,Grizzlies,-6.5,219.5
20191218,Grizzlies,away,Thunder,6.5,219.5
20191218,Timberwolves,home,Pelicans,-3.5,229.5
20191218,Pelicans,away,Timberwolves,3.5,229.5
20191218,Trailblazers,home,Warriors,-9.5,221.5
20191218,Warriors,away,Trailblazers,9.5,221.5
20191218,Wizards,home,Bulls,-1,229.5
20191218,Bulls,away,Wizards,1,229.5
20191219,Bucks,home,Lakers,-4,225
20191219,Lakers,away,Bucks,4,225
20191219,Clippers,home,Rockets,-5.5,234.5
20191219,Rockets,away,Clippers,5.5,234.5
20191219,Hawks,home,Jazz,6,224.5
20191219,Jazz,away,Hawks,-6,224.5
20191219,Spurs,home,Nets,-4,219
20191219,Nets,away,Spurs,4,219
20191220,Cavaliers,home,Grizzlies,1.5,222
20191220,Grizzlies,away,Cavaliers,-1.5,222
20191220,Celtics,home,Pistons,-9,212
20191220,Pistons,away,Celtics,9,212
20191220,Heat,home,Knicks,-10,217
20191220,Knicks,away,Heat,10,217
20191220,Nuggets,home,Timberwolves,-10,216
20191220,Timberwolves,away,Nuggets,10,216
20191220,Pacers,home,Kings,-5,209
20191220,Kings,away,Pacers,5,209
20191220,Raptors,home,Wizards,-6,229
20191220,Wizards,away,Raptors,6,229
20191220,Seventysixers,home,Mavericks,-8,214
20191220,Mavericks,away,Seventysixers,8,214
20191220,Thunder,home,Suns,-4.5,221
20191220,Suns,away,Thunder,4.5,221
20191220,Trailblazers,home,Magic,-4,218
20191220,Magic,away,Trailblazers,4,218
20191220,Warriors,home,Pelicans,2,221.5
20191220,Pelicans,away,Warriors,-2,221.5
20191221,Grizzlies,home,Kings,1,222
20191221,Kings,away,Grizzlies,-1,222
20191221,Hornets,home,Jazz,6.5,209.5
20191221,Jazz,away,Hornets,-6.5,209.5
20191221,Knicks,home,Bucks,13,227
20191221,Bucks,away,Knicks,-13,227
20191221,Nets,home,Hawks,-7.5,230.5
20191221,Hawks,away,Nets,7.5,230.5
20191221,Pistons,home,Bulls,0,213.5
20191221,Bulls,away,Pistons,0,213.5
20191221,Seventysixers,home,Wizards,-13,230
20191221,Wizards,away,Seventysixers,13,230
20191221,Spurs,home,Clippers,6.5,227
20191221,Clippers,away,Spurs,-6.5,227
20191221,Suns,home,Rockets,6.5,236
20191221,Rockets,away,Suns,-6.5,236
20191221,Trailblazers,home,Timberwolves,-6.5,230
20191221,Timberwolves,away,Trailblazers,6.5,230
20191222,Bucks,home,Pacers,-8,219.5
20191222,Pacers,away,Bucks,8,219.5
20191222,Celtics,home,Hornets,-13,209.5
20191222,Hornets,away,Celtics,13,209.5
20191222,Lakers,home,Nuggets,-3.5,209
20191222,Nuggets,away,Lakers,3.5,209
20191222,Raptors,home,Mavericks,-2.5,218
20191222,Mavericks,away,Raptors,2.5,218
20191222,Thunder,home,Clippers,2,222
20191222,Clippers,away,Thunder,-2,222
20191223,Cavaliers,home,Hawks,0,229.5
20191223,Hawks,away,Cavaliers,0,229.5
20191223,Grizzlies,home,Spurs,2,227
20191223,Spurs,away,Grizzlies,-2,227
20191223,Heat,home,Jazz,-4.5,212.5
20191223,Jazz,away,Heat,4.5,212.5
20191223,Kings,home,Rockets,6,228.5
20191223,Rockets,away,Kings,-6,228.5
20191223,Knicks,home,Wizards,-3,234
20191223,Wizards,away,Knicks,3,234
20191223,Magic,home,Bulls,-5,206
20191223,Bulls,away,Magic,5,206
20191223,Pacers,home,Raptors,-5.5,211
20191223,Raptors,away,Pacers,5.5,211
20191223,Pistons,home,Seventysixers,6,215.5
20191223,Seventysixers,away,Pistons,-6,215.5
20191223,Suns,home,Nuggets,3.5,217.5
20191223,Nuggets,away,Suns,-3.5,217.5
20191223,Trailblazers,home,Pelicans,-6,228.5
20191223,Pelicans,away,Trailblazers,6,228.5
20191223,Warriors,home,Timberwolves,0,221
20191223,Timberwolves,away,Warriors,0,221
20191225,Lakers,home,Clippers,-2,222.5
20191225,Clippers,away,Lakers,2,222.5
20191225,Nuggets,home,Pelicans,-8.5,218
20191225,Pelicans,away,Nuggets,8.5,218
20191225,Raptors,home,Celtics,4,214
20191225,Celtics,away,Raptors,-4,214
20191225,Seventysixers,home,Bucks,3.5,221
20191225,Bucks,away,Seventysixers,-3.5,221
20191225,Warriors,home,Rockets,11,227
20191225,Rockets,away,Warriors,-11,227
20191226,Jazz,home,Trailblazers,-5,221.5
20191226,Trailblazers,away,Jazz,5,221.5
20191226,Kings,home,Timberwolves,-5,221
20191226,Timberwolves,away,Kings,5,221
20191226,Mavericks,home,Spurs,-6.5,225.5
20191226,Spurs,away,Mavericks,6.5,225.5
20191226,Nets,home,Knicks,-7.5,222
20191226,Knicks,away,Nets,7.5,222
20191226,Pistons,home,Wizards,-6.5,231
20191226,Wizards,away,Pistons,6.5,231
20191226,Thunder,home,Grizzlies,-5.5,224
20191226,Grizzlies,away,Thunder,5.5,224
20191227,Celtics,home,Cavaliers,-13,217
20191227,Cavaliers,away,Celtics,13,217
20191227,Hawks,home,Bucks,11,234.5
20191227,Bucks,away,Hawks,-11,234.5
20191227,Heat,home,Pacers,-4,211.5
20191227,Pacers,away,Heat,4,211.5
20191227,Hornets,home,Thunder,2,208
20191227,Thunder,away,Hornets,-2,208
20191227,Magic,home,Seventysixers,3,209.5
20191227,Seventysixers,away,Magic,-3,209.5
20191227,Warriors,home,Suns,2.5,223
20191227,Suns,away,Warriors,-2.5,223
20191228,Bucks,home,Magic,-9,215.5
20191228,Magic,away,Bucks,9,215.5
20191228,Bulls,home,Hawks,-9.5,216
20191228,Hawks,away,Bulls,9.5,216
20191228,Celtics,home,Raptors,-6.5,215.5
20191228,Raptors,away,Celtics,6.5,215.5
20191228,Clippers,home,Jazz,-8,221
20191228,Jazz,away,Clippers,8,221
20191228,Heat,home,Seventysixers,-1.5,213
20191228,Seventysixers,away,Heat,1.5,213
20191228,Kings,home,Suns,-2,221
20191228,Suns,away,Kings,2,221
20191228,Nuggets,home,Grizzlies,-9,218
20191228,Grizzlies,away,Nuggets,9,218
20191228,Pelicans,home,Pacers,-1,218.5
20191228,Pacers,away,Pelicans,1,218.5
20191228,Rockets,home,Nets,-9.5,232.5
20191228,Nets,away,Rockets,9.5,232.5
20191228,Spurs,home,Pistons,-5,222.5
20191228,Pistons,away,Spurs,5,222.5
20191228,Timberwolves,home,Cavaliers,-6.5,217.5
20191228,Cavaliers,away,Timberwolves,6.5,217.5
20191228,Trailblazers,home,Lakers,5,224
20191228,Lakers,away,Trailblazers,-5,224
20191228,Warriors,home,Mavericks,11,219
20191228,Mavericks,away,Warriors,-11,219
20191228,Wizards,home,Knicks,3,228.5
20191228,Knicks,away,Wizards,-3,228.5
20191229,Grizzlies,home,Hornets,-3.5,219
20191229,Hornets,away,Grizzlies,3.5,219
20191229,Lakers,home,Mavericks,-5,222
20191229,Mavericks,away,Lakers,5,222
20191229,Nuggets,home,Kings,-8,209
20191229,Kings,away,Nuggets,8,209
20191229,Pelicans,home,Rockets,-5,225
20191229,Rockets,away,Pelicans,5,225
20191229,Raptors,home,Thunder,-3,209.5
20191229,Thunder,away,Raptors,3,209.5
20191230,Bulls,home,Bucks,8.5,221
20191230,Bucks,away,Bulls,-8.5,221
20191230,Jazz,home,Pistons,-10,216.5
20191230,Pistons,away,Jazz,10,216.5
20191230,Magic,home,Hawks,-10.5,209
20191230,Hawks,away,Magic,10.5,209
20191230,Timberwolves,home,Nets,2.5,219
20191230,Nets,away,Timberwolves,-2.5,219
20191230,Trailblazers,home,Suns,-4,232
20191230,Suns,away,Trailblazers,4,232
20191230,Wizards,home,Heat,8.5,227.5
20191230,Heat,away,Wizards,-8.5,227.5
20191231,Hornets,home,Celtics,7.5,208.5
20191231,Celtics,away,Hornets,-7.5,208.5
20191231,Kings,home,Clippers,7,220.5
20191231,Clippers,away,Kings,-7,220.5
20191231,Pacers,home,Seventysixers,-3,212
20191231,Seventysixers,away,Pacers,3,212
20191231,Raptors,home,Cavaliers,-9.5,217
20191231,Cavaliers,away,Raptors,9.5,217
20191231,Rockets,home,Nuggets,-5.5,224
20191231,Nuggets,away,Rockets,5.5,224
20191231,Spurs,home,Warriors,-9.5,220
20191231,Warriors,away,Spurs,9.5,220
20191231,Thunder,home,Mavericks,2,218
20191231,Mavericks,away,Thunder,-2,218
20200101,Bucks,home,Timberwolves,-18,221.5
20200101,Timberwolves,away,Bucks,18,221.5
20200101,Knicks,home,Trailblazers,4,223.5
20200101,Trailblazers,away,Knicks,-4,223.5
20200101,Lakers,home,Suns,-11,226
20200101,Suns,away,Lakers,11,226
20200101,Wizards,home,Magic,4,222
20200101,Magic,away,Wizards,-4,222
20200102,Bulls,home,Jazz,3.5,208.5
20200102,Jazz,away,Bulls,-3.5,208.5
20200102,Cavaliers,home,Hornets,-1.5,212
20200102,Hornets,away,Cavaliers,1.5,212
20200102,Clippers,home,Pistons,-12.5,224.5
20200102,Pistons,away,Clippers,12.5,224.5
20200102,Heat,home,Raptors,-5.5,214
20200102,Raptors,away,Heat,5.5,214
20200102,Kings,home,Grizzlies,-4.5,224.5
20200102,Grizzlies,away,Kings,4.5,224.5
20200102,Mavericks,home,Nets,-8.5,222
20200102,Nets,away,Mavericks,8.5,222
20200102,Pacers,home,Nuggets,0,210
20200102,Nuggets,away,Pacers,0,210
20200102,Spurs,home,Thunder,-2,217.5
20200102,Thunder,away,Spurs,2,217.5
20200102,Timberwolves,home,Warriors,-4,213.5
20200102,Warriors,away,Timberwolves,4,213.5
20200103,Celtics,home,Hawks,-10.5,223.5
20200103,Hawks,away,Celtics,10.5,223.5
20200103,Lakers,home,Pelicans,-10.5,225.5
20200103,Pelicans,away,Lakers,10.5,225.5
20200103,Magic,home,Heat,0,207
20200103,Heat,away,Magic,0,207
20200103,Rockets,home,Seventysixers,-5,226
20200103,Seventysixers,away,Rockets,5,226
20200103,Suns,home,Knicks,-7,225
20200103,Knicks,away,Suns,7,225
20200103,Wizards,home,Trailblazers,6.5,235.5
20200103,Trailblazers,away,Wizards,-6.5,235.5
20200104,Bucks,home,Spurs,-11.5,228.5
20200104,Spurs,away,Bucks,11.5,228.5
20200104,Bulls,home,Celtics,0,209.5
20200104,Celtics,away,Bulls,0,209.5
20200104,Cavaliers,home,Thunder,6.5,213.5
20200104,Thunder,away,Cavaliers,-6.5,213.5
20200104,Clippers,home,Grizzlies,-10,231.5
20200104,Grizzlies,away,Clippers,10,231.5
20200104,Hawks,home,Pacers,6,221.5
20200104,Pacers,away,Hawks,-6,221.5
20200104,Kings,home,Pelicans,-2.5,224.5
20200104,Pelicans,away,Kings,2.5,224.5
20200104,Magic,home,Jazz,4.5,206.5
20200104,Jazz,away,Magic,-4.5,206.5
20200104,Mavericks,home,Hornets,-11.5,216
20200104,Hornets,away,Mavericks,11.5,216
20200104,Nets,home,Raptors,-1.5,217
20200104,Raptors,away,Nets,1.5,217
20200104,Warriors,home,Pistons,3,214.5
20200104,Pistons,away,Warriors,-3,214.5
20200104,Wizards,home,Nuggets,11.5,222.5
20200104,Nuggets,away,Wizards,-11.5,222.5
20200105,Cavaliers,home,Timberwolves,5,217.5
20200105,Timberwolves,away,Cavaliers,-5,217.5
20200105,Clippers,home,Knicks,-7.5,222.5
20200105,Knicks,away,Clippers,7.5,222.5
20200105,Heat,home,Trailblazers,-5.5,220.5
20200105,Trailblazers,away,Heat,5.5,220.5
20200105,Lakers,home,Pistons,-14.5,219.5
20200105,Pistons,away,Lakers,14.5,219.5
20200105,Suns,home,Grizzlies,-6,233
20200105,Grizzlies,away,Suns,6,233
20200106,Hawks,home,Nuggets,8,223.5
20200106,Nuggets,away,Hawks,-8,223.5
20200106,Hornets,home,Pacers,6,209.5
20200106,Pacers,away,Hornets,-6,209.5
20200106,Kings,home,Warriors,-10.5,214
20200106,Warriors,away,Kings,10.5,214
20200106,Magic,home,Nets,-5.5,211
20200106,Nets,away,Magic,5.5,211
20200106,Mavericks,home,Bulls,-8.5,217.5
20200106,Bulls,away,Mavericks,8.5,217.5
20200106,Pelicans,home,Jazz,3,222
20200106,Jazz,away,Pelicans,-3,222
20200106,Seventysixers,home,Thunder,-7.5,213
20200106,Thunder,away,Seventysixers,7.5,213
20200106,Spurs,home,Bucks,7,229
20200106,Bucks,away,Spurs,-7,229
20200106,Wizards,home,Celtics,8.5,225.5
20200106,Celtics,away,Wizards,-8.5,225.5
20200107,Cavaliers,home,Pistons,3.5,220
20200107,Pistons,away,Cavaliers,-3.5,220
20200107,Grizzlies,home,Timberwolves,-4,228.5
20200107,Timberwolves,away,Grizzlies,4,228.5
20200107,Lakers,home,Knicks,-13.5,220.5
20200107,Knicks,away,Lakers,13.5,220.5
20200107,Nets,home,Thunder,0,215.5
20200107,Thunder,away,Nets,0,215.5
20200107,Raptors,home,Trailblazers,-2,220
20200107,Trailblazers,away,Raptors,2,220
20200107,Suns,home,Kings,-6.5,226.5
20200107,Kings,away,Suns,6.5,226.5
20200108,Celtics,home,Spurs,-6,222
20200108,Spurs,away,Celtics,6,222
20200108,Hawks,home,Rockets,8,237
20200108,Rockets,away,Hawks,-8,237
20200108,Hornets,home,Raptors,2.5,209
20200108,Raptors,away,Hornets,-2.5,209
20200108,Jazz,home,Knicks,-14.5,214
20200108,Knicks,away,Jazz,14.5,214
20200108,Magic,home,Wizards,-10.5,219.5
20200108,Wizards,away,Magic,10.5,219.5
20200108,Mavericks,home,Nuggets,-3,218
20200108,Nuggets,away,Mavericks,3,218
20200108,Pacers,home,Heat,0,211
20200108,Heat,away,Pacers,0,211
20200108,Pelicans,home,Bulls,-4,224.5
20200108,Bulls,away,Pelicans,4,224.5
20200108,Warriors,home,Bucks,13.5,218
20200108,Bucks,away,Warriors,-13.5,218
20200109,Pistons,home,Cavaliers,-7,220.5
20200109,Cavaliers,away,Pistons,7,220.5
20200109,Seventysixers,home,Celtics,-2.5,215.5
20200109,Celtics,away,Seventysixers,2.5,215.5
20200109,Thunder,home,Rockets,3.5,226.5
20200109,Rockets,away,Thunder,-3.5,226.5
20200109,Timberwolves,home,Trailblazers,0,224
20200109,Trailblazers,away,Timberwolves,0,224
20200110,Bulls,home,Pacers,3,214
20200110,Pacers,away,Bulls,-3,214
20200110,Clippers,home,Warriors,-14,218.5
20200110,Warriors,away,Clippers,14,218.5
20200110,Grizzlies,home,Spurs,-1,231.5
20200110,Spurs,away,Grizzlies,1,231.5
20200110,Jazz,home,Hornets,-12.5,209.5
20200110,Hornets,away,Jazz,12.5,209.5
20200110,Kings,home,Bucks,9,224.5
20200110,Bucks,away,Kings,-9,224.5
20200110,Knicks,home,Pelicans,5,227
20200110,Pelicans,away,Knicks,-5,227
20200110,Mavericks,home,Lakers,-1.5,223.5
20200110,Lakers,away,Mavericks,1.5,223.5
20200110,Nets,home,Heat,3.5,217.5
20200110,Heat,away,Nets,-3.5,217.5
20200110,Suns,home,Magic,-3.5,216
20200110,Magic,away,Suns,3.5,216
20200110,Wizards,home,Hawks,-1,237.5
20200110,Hawks,away,Wizards,1,237.5
20200111,Celtics,home,Pelicans,-11.5,223.5
20200111,Pelicans,away,Celtics,11.5,223.5
20200111,Mavericks,home,Seventysixers,-2.5,223.5
20200111,Seventysixers,away,Mavericks,2.5,223.5
20200111,Nuggets,home,Cavaliers,-12.5,216.5
20200111,Cavaliers,away,Nuggets,12.5,216.5
20200111,Pistons,home,Bulls,-3.5,216
20200111,Bulls,away,Pistons,3.5,216
20200111,Rockets,home,Timberwolves,-11,232
20200111,Timberwolves,away,Rockets,11,232
20200111,Thunder,home,Lakers,-4.5,216.5
20200111,Lakers,away,Thunder,4.5,216.5
20200111,Trailblazers,home,Bucks,7,228.5
20200111,Bucks,away,Trailblazers,-7,228.5
20200112,Grizzlies,home,Warriors,-6.5,224
20200112,Warriors,away,Grizzlies,6.5,224
20200112,Knicks,home,Heat,7.5,219
20200112,Heat,away,Knicks,-7.5,219
20200112,Nets,home,Hawks,-9,226
20200112,Hawks,away,Nets,9,226
20200112,Nuggets,home,Clippers,0,221
20200112,Clippers,away,Nuggets,0,221
20200112,Raptors,home,Spurs,-3.5,220.5
20200112,Spurs,away,Raptors,3.5,220.5
20200112,Suns,home,Hornets,-8.5,217.5
20200112,Hornets,away,Suns,8.5,217.5
20200112,Wizards,home,Jazz,8.5,224
20200112,Jazz,away,Wizards,-8.5,224
20200113,Celtics,home,Bulls,-10.5,215.5
20200113,Bulls,away,Celtics,10.5,215.5
20200113,Kings,home,Magic,-1,212
20200113,Magic,away,Kings,1,212
20200113,Lakers,home,Cavaliers,-14,220
20200113,Cavaliers,away,Lakers,14,220
20200113,Pacers,home,Seventysixers,-3,213.5
20200113,Seventysixers,away,Pacers,3,213.5
20200113,Pistons,home,Pelicans,-1.5,226.5
20200113,Pelicans,away,Pistons,1.5,226.5
20200113,Timberwolves,home,Thunder,3.5,219.5
20200113,Thunder,away,Timberwolves,-3.5,219.5
20200113,Trailblazers,home,Hornets,-9.5,217
20200113,Hornets,away,Trailblazers,9.5,217
20200114,Bucks,home,Knicks,-17,229.5
20200114,Knicks,away,Bucks,17,229.5
20200114,Clippers,home,Cavaliers,-15.5,224.5
20200114,Cavaliers,away,Clippers,15.5,224.5
20200114,Grizzlies,home,Rockets,4.5,239
20200114,Rockets,away,Grizzlies,-4.5,239
20200114,Hawks,home,Suns,2,230.5
20200114,Suns,away,Hawks,-2,230.5
20200114,Nets,home,Jazz,3.5,222.5
20200114,Jazz,away,Nets,-3.5,222.5
20200114,Warriors,home,Mavericks,8,222.5
20200114,Mavericks,away,Warriors,-8,222.5
20200115,Bulls,home,Wizards,-5.5,228
20200115,Wizards,away,Bulls,5.5,228
20200115,Celtics,home,Pistons,-9,218.5
20200115,Pistons,away,Celtics,9,218.5
20200115,Heat,home,Spurs,-5.5,220.5
20200115,Spurs,away,Heat,5.5,220.5
20200115,Kings,home,Mavericks,4,228
20200115,Mavericks,away,Kings,-4,228
20200115,Lakers,home,Magic,-10,211.5
20200115,Magic,away,Lakers,10,211.5
