"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2019-12-04","MIL",103,103,28,57,0.49122807017543857,11,36,0.3055555555555556,0.3055555555555556,14,28,28,33,0,0.5,0.56,1,0.3870967741935484,0.4940064516129032,0.478494623655914,0.5,6,8,0.14035087719298245,0,0
"2019-12-06","IND",95,108,28,62,0.45161290322580644,11,25,0.44,0.44,19,26,30,24,9,0.4642857142857143,0.5909090909090909,0.7272727272727273,0.28735632183908044,0.48536264367816095,0.5114942528735632,0.5567010309278351,12,9,0.14516129032258066,0,0
"2019-12-09","NOP",100,105,25,50,0.5,11,35,0.3142857142857143,0.3142857142857143,22,12,38,27,6,0.24,0.2857142857142857,0.8181818181818182,0.4117647058823529,0.53357,0.48823529411764705,0.5357142857142857,8,1,0.02,0,0
"2019-12-12","DAL",98,111,25,47,0.5319148936170213,15,42,0.35714285714285715,0.35714285714285715,16,26,24,30,15,0.52,0.5909090909090909,0.6666666666666666,0.47191011235955055,0.5340573033707865,0.5337078651685393,0.555,6,5,0.10638297872340426,0,0
"2019-12-14","HOU",104,115,29,55,0.5272727272727272,12,37,0.32432432432432434,0.32432432432432434,21,32,26,33,3,0.5517241379310345,0.5925925925925926,0.9166666666666666,0.40217391304347827,0.5645527173913044,0.5108695652173914,0.5533980582524272,4,8,0.14545454545454545,0,0
"2019-12-16","WAS",97,119,28,47,0.5957446808510638,13,39,0.3333333333333333,0.34210526315789475,24,36,20,33,6,0.6428571428571429,0.6923076923076923,0.8461538461538461,0.45348837209302323,0.524820238095238,0.5523255813953488,0.5833333333333334,4,5,0.10638297872340426,0,0
"2019-12-18","TOR",99,99,33,52,0.6346153846153846,6,35,0.17142857142857143,0.17142857142857143,15,26,40,18,0,0.3939393939393939,0.43333333333333335,1,0.40229885057471265,0.5070373563218391,0.4827586206896552,0.5157894736842106,6,4,0.07692307692307693,2,0.05714285714285714
"2019-12-20","BOS",102,93,23,54,0.42592592592592593,11,31,0.3548387096774194,0.3548387096774194,14,20,26,33,0,0.43478260869565216,0.5,1,0.36470588235294116,0.5212535294117647,0.4647058823529412,0.4946808510638298,6,9,0.16666666666666666,0,0
"2019-12-21","CHI",99,107,24,52,0.46153846153846156,16,35,0.45714285714285713,0.45714285714285713,11,30,18,45,3,0.625,0.6818181818181818,0.9375,0.40229885057471265,0.5122005747126437,0.5517241379310345,0.5879120879120879,4,4,0.07692307692307693,0,0
"2019-12-23","PHI",97,109,33,54,0.6111111111111112,10,30,0.3333333333333333,0.3333333333333333,13,34,32,30,0,0.5151515151515151,0.5483870967741935,1,0.35714285714285715,0.4881398809523809,0.5714285714285714,0.592391304347826,4,8,0.14814814814814814,0,0
"2019-12-26","WAS",98,132,27,38,0.7105263157894737,19,48,0.3958333333333333,0.3958333333333333,21,30,24,51,6,0.5555555555555556,0.6,0.8947368421052632,0.5581395348837209,0.5244959302325581,0.6453488372093024,0.6701030927835051,4,4,0.10526315789473684,1,0.020833333333333332
"2019-12-28","SAS",102,109,28,54,0.5185185185185185,12,36,0.3333333333333333,0.3333333333333333,17,22,34,27,9,0.39285714285714285,0.44,0.75,0.4,0.5390605555555555,0.5111111111111111,0.529126213592233,6,7,0.12962962962962962,0,0
"2019-12-30","UTA",96,81,26,65,0.4,4,14,0.2857142857142857,0.2857142857142857,17,22,30,9,3,0.4230769230769231,0.4583333333333333,0.75,0.17721518987341772,0.45562088607594936,0.4050632911392405,0.45,4,6,0.09230769230769231,0,0
"2020-01-02","LAC",101,112,33,61,0.5409836065573771,7,33,0.21212121212121213,0.21875,25,26,40,21,0,0.3939393939393939,0.4482758620689655,1,0.35106382978723405,0.5285854838709677,0.4627659574468085,0.5185185185185185,8,11,0.18032786885245902,0,0
"2020-01-04","GSW",101,111,32,56,0.5714285714285714,11,27,0.4074074074074074,0.4074074074074074,14,28,36,30,3,0.4375,0.5,0.9090909090909091,0.3253012048192771,0.4878433734939759,0.5843373493975904,0.6136363636363636,8,3,0.05357142857142857,0,0
"2020-01-05","LAL",101,99,18,52,0.34615384615384615,11,26,0.4230769230769231,0.4230769230769231,30,20,16,33,0,0.5555555555555556,0.5882352941176471,1,0.3333333333333333,0.47912564102564104,0.4423076923076923,0.526595744680851,2,20,0.38461538461538464,0,0
"2020-01-07","CLE",96,115,29,58,0.5,13,33,0.3939393939393939,0.3939393939393939,18,28,30,36,3,0.4827586206896552,0.5185185185185185,0.9230769230769231,0.3626373626373626,0.5505835164835164,0.532967032967033,0.575,4,4,0.06896551724137931,0,0
"2020-01-09","CLE",101,112,42,78,0.5384615384615384,6,20,0.3,0.3,10,28,56,18,0,0.3333333333333333,0.3684210526315789,1,0.20408163265306123,0.493519387755102,0.5204081632653061,0.5333333333333333,8,5,0.0641025641025641,0,0
"2020-01-11","CHI",94,99,27,50,0.54,9,28,0.32142857142857145,0.3333333333333333,18,28,26,24,3,0.5185185185185185,0.5833333333333334,0.8888888888888888,0.358974358974359,0.48516298701298705,0.5192307692307693,0.55,6,6,0.12,0,0
"2020-01-13","NOP",110,110,29,67,0.43283582089552236,11,32,0.34375,0.34375,19,32,26,33,0,0.5517241379310345,0.5714285714285714,1,0.32323232323232326,0.5195671717171717,0.4595959595959596,0.5,2,5,0.07462686567164178,0,0
"2020-01-15","BOS",94,116,35,46,0.7608695652173914,12,32,0.375,0.3548387096774194,10,36,34,36,0,0.5142857142857142,0.5454545454545454,1,0.41025641025641024,0.4852603896103896,0.6794871794871795,0.6705882352941176,4,2,0.043478260869565216,0,0
"2020-01-18","ATL",102,136,36,54,0.6666666666666666,15,32,0.46875,0.46875,19,36,36,39,6,0.5,0.5454545454545454,0.8666666666666667,0.37209302325581395,0.5430389534883721,0.6802325581395349,0.6927083333333334,6,6,0.1111111111111111,0,0
