"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2019-12-03","POR",99,117,26,60,0.43333333333333335,17,34,0.5,0.5,14,24,28,39,12,0.46153846153846156,0.5454545454545454,0.7647058823529411,0.3617021276595745,0.5244446808510639,0.5478723404255319,0.5571428571428572,8,6,0.1,0,0
"2019-12-06","MIL",104,91,25,62,0.4032258064516129,8,32,0.25,0.25806451612903225,17,24,26,18,6,0.48,0.5,0.75,0.3404255319148936,0.5058913978494624,0.39361702127659576,0.44607843137254904,2,6,0.0967741935483871,0,0
"2019-12-08","WAS",102,135,35,56,0.625,15,40,0.375,0.375,20,26,44,42,3,0.37142857142857144,0.38235294117647056,0.9333333333333333,0.4166666666666667,0.5029598958333333,0.5989583333333334,0.6226415094339622,2,3,0.05357142857142857,0,0
"2019-12-09","IND",107,110,30,65,0.46153846153846156,10,32,0.3125,0.3125,20,26,34,18,12,0.43333333333333335,0.5416666666666666,0.6,0.32989690721649484,0.532851030927835,0.4639175257731959,0.5045871559633027,12,3,0.046153846153846156,0,0
"2019-12-11","TOR",100,112,26,46,0.5652173913043478,12,40,0.3,0.3076923076923077,24,36,16,33,3,0.6923076923076923,0.72,0.9166666666666666,0.46511627906976744,0.5397700000000001,0.5116279069767442,0.5612244897959183,2,7,0.15217391304347827,1,0.025
"2019-12-13","MIN",108,124,28,54,0.5185185185185185,11,25,0.44,0.44,35,18,38,21,12,0.32142857142857145,0.34615384615384615,0.6363636363636364,0.31645569620253167,0.5133626582278481,0.5632911392405063,0.6275510204081632,4,2,0.037037037037037035,1,0.04
"2019-12-14","CHI",97,106,25,58,0.43103448275862066,10,22,0.45454545454545453,0.47619047619047616,26,22,28,27,3,0.44,0.44,0.9,0.275,0.5150069620253165,0.5,0.5585106382978723,0,9,0.15517241379310345,0,0
"2019-12-17","PHX",104,120,31,57,0.543859649122807,14,32,0.4375,0.4375,16,26,36,30,12,0.41935483870967744,0.43333333333333335,0.7142857142857143,0.3595505617977528,0.528726404494382,0.5842696629213483,0.6122448979591837,2,3,0.05263157894736842,0,0
"2019-12-19","HOU",104,117,27,49,0.5510204081632653,16,37,0.43243243243243246,0.43243243243243246,15,18,36,42,6,0.3333333333333333,0.34615384615384615,0.875,0.43023255813953487,0.5140098837209303,0.5930232558139535,0.6157894736842106,2,4,0.08163265306122448,0,0
"2019-12-21","SAS",102,134,42,63,0.6666666666666666,12,36,0.3333333333333333,0.3333333333333333,14,44,40,30,6,0.5238095238095238,0.5789473684210527,0.8333333333333334,0.36363636363636365,0.5521232323232323,0.6060606060606061,0.6333333333333333,8,7,0.1111111111111111,1,0.027777777777777776
"2019-12-22","OKC",100,112,29,59,0.4915254237288136,11,27,0.4074074074074074,0.4074074074074074,21,26,32,27,6,0.4482758620689655,0.48148148148148145,0.8181818181818182,0.313953488372093,0.4775023255813953,0.5290697674418605,0.5833333333333334,4,4,0.06779661016949153,0,0
"2019-12-25","LAL",99,111,30,60,0.5,9,25,0.36,0.36,24,36,24,18,9,0.6,0.6666666666666666,0.6666666666666666,0.29411764705882354,0.4981735294117647,0.5117647058823529,0.555,6,10,0.16666666666666666,0,0
"2019-12-28","UTA",96,107,23,55,0.41818181818181815,12,40,0.3,0.3076923076923077,25,22,24,33,3,0.4782608695652174,0.55,0.9166666666666666,0.42105263157894735,0.5044335106382979,0.43157894736842106,0.49528301886792453,6,2,0.03636363636363636,0,0
"2019-12-31","SAC",93,105,24,52,0.46153846153846156,12,36,0.3333333333333333,0.3333333333333333,21,20,28,33,3,0.4166666666666667,0.5,0.9166666666666666,0.4090909090909091,0.4976636363636364,0.4772727272727273,0.5357142857142857,8,3,0.057692307692307696,2,0.05555555555555555
"2020-01-02","DET",103,126,39,64,0.609375,11,28,0.39285714285714285,0.39285714285714285,15,42,36,24,9,0.5384615384615384,0.5833333333333334,0.7272727272727273,0.30434782608695654,0.534241847826087,0.6032608695652174,0.6363636363636364,6,1,0.015625,0,0
"2020-01-04","MEM",105,114,38,71,0.5352112676056338,7,30,0.23333333333333334,0.23333333333333334,17,34,42,9,12,0.4473684210526316,0.4857142857142857,0.42857142857142855,0.297029702970297,0.5124940594059406,0.4801980198019802,0.5229357798165137,6,10,0.14084507042253522,0,0
"2020-01-05","NYK",104,135,27,51,0.5294117647058824,18,32,0.5625,0.5625,27,28,26,33,21,0.5185185185185185,0.5833333333333334,0.6111111111111112,0.3855421686746988,0.5270313253012048,0.6506024096385542,0.6822916666666666,6,3,0.058823529411764705,1,0.03125
"2020-01-10","GSW",101,109,30,45,0.6666666666666666,11,39,0.28205128205128205,0.28205128205128205,16,34,26,30,3,0.5666666666666667,0.6071428571428571,0.9090909090909091,0.4642857142857143,0.537839880952381,0.5535714285714286,0.5869565217391305,4,0,0,1,0.02564102564102564
"2020-01-12","DEN",98,104,30,51,0.5882352941176471,8,33,0.24242424242424243,0.24242424242424243,20,32,28,15,9,0.5333333333333333,0.5714285714285714,0.625,0.39285714285714285,0.519089880952381,0.5,0.5473684210526316,4,3,0.058823529411764705,1,0.030303030303030304
"2020-01-14","CLE",99,128,34,56,0.6071428571428571,15,38,0.39473684210526316,0.39473684210526316,15,34,34,36,9,0.5,0.5666666666666667,0.8,0.40425531914893614,0.5177670212765957,0.601063829787234,0.6213592233009708,8,6,0.10714285714285714,0,0
"2020-01-16","ORL",99,122,33,63,0.5238095238095238,14,32,0.4375,0.4375,14,30,36,42,0,0.45454545454545453,0.5555555555555556,1,0.3368421052631579,0.5319836842105263,0.5684210526315789,0.5922330097087378,12,4,0.06349206349206349,0,0
"2020-01-18","NOP",109,133,36,62,0.5806451612903226,10,31,0.3225806451612903,0.3225806451612903,31,32,40,18,12,0.4444444444444444,0.48484848484848486,0.6,0.3333333333333333,0.5130344086021505,0.5483870967741935,0.6157407407407407,6,4,0.06451612903225806,0,0
"2020-01-21","DAL",98,110,24,59,0.4067796610169492,12,38,0.3157894736842105,0.3157894736842105,26,20,28,27,9,0.4166666666666667,0.5,0.75,0.3917525773195876,0.5052453608247423,0.4329896907216495,0.49107142857142855,8,8,0.13559322033898305,0,0
"2020-01-22","ATL",99,95,29,57,0.5087719298245614,4,21,0.19047619047619047,0.19047619047619047,25,30,28,12,0,0.5172413793103449,0.5769230769230769,1,0.2692307692307692,0.5312705128205129,0.44871794871794873,0.5,6,3,0.05263157894736842,0,0
