"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2019-12-28","BKN",101,108,31,59,0.5254237288135594,13,42,0.30952380952380953,0.30952380952380953,7,20,42,18,21,0.3225806451612903,0.37037037037037035,0.46153846153846156,0.4158415841584158,0.5358311881188118,0.5,0.5047169811320755,8,5,0.0847457627118644,0,0
"2019-12-29","NOP",97,112,27,42,0.6428571428571429,15,39,0.38461538461538464,0.38461538461538464,13,38,16,30,15,0.7037037037037037,0.76,0.6666666666666666,0.48148148148148145,0.5558777777777778,0.6111111111111112,0.6235955056179775,4,3,0.07142857142857142,1,0.02564102564102564
"2019-12-31","DEN",99,130,30,53,0.5660377358490566,16,34,0.47058823529411764,0.47058823529411764,22,24,36,24,24,0.4,0.4444444444444444,0.5,0.39080459770114945,0.5456810344827586,0.6206896551724138,0.64,6,5,0.09433962264150944,0,0
"2020-01-03","PHI",100,118,29,54,0.5370370370370371,12,32,0.375,0.375,24,30,28,21,15,0.5172413793103449,0.5555555555555556,0.5833333333333334,0.37209302325581395,0.5716388235294118,0.5465116279069767,0.5969387755102041,4,6,0.1111111111111111,0,0
"2020-01-08","ATL",107,122,26,47,0.5531914893617021,13,45,0.28888888888888886,0.29545454545454547,31,28,24,24,15,0.5384615384615384,0.6666666666666666,0.6153846153846154,0.4891304347826087,0.5801098901098901,0.4945652173913043,0.545045045045045,10,7,0.14893617021276595,1,0.022222222222222223
"2020-01-09","OKC",99,92,23,49,0.46938775510204084,11,40,0.275,0.275,13,22,24,15,18,0.4782608695652174,0.5238095238095238,0.45454545454545453,0.449438202247191,0.5069859550561797,0.4438202247191011,0.4789473684210526,4,2,0.04081632653061224,0,0
"2020-01-11","MIN",113,139,31,50,0.62,18,45,0.4,0.4,23,36,26,33,21,0.5806451612903226,0.6206896551724138,0.6111111111111112,0.47368421052631576,0.5547904255319149,0.6105263157894737,0.6509433962264151,4,4,0.08,0,0
"2020-01-14","MEM",97,110,23,41,0.5609756097560976,14,45,0.3111111111111111,0.3181818181818182,22,24,22,18,24,0.5217391304347826,0.5454545454545454,0.42857142857142855,0.5232558139534884,0.5382476470588236,0.5116279069767442,0.5625,2,8,0.1951219512195122,1,0.022222222222222223
"2020-01-15","POR",101,107,22,47,0.46808510638297873,16,49,0.32653061224489793,0.32653061224489793,15,20,24,42,6,0.45454545454545453,0.5,0.875,0.5104166666666666,0.52681875,0.4791666666666667,0.5095238095238095,4,4,0.0851063829787234,0,0
"2020-01-18","LAL",109,115,28,53,0.5283018867924528,12,37,0.32432432432432434,0.32432432432432434,23,20,36,30,6,0.35714285714285715,0.37037037037037035,0.8333333333333334,0.4111111111111111,0.5345316666666666,0.5111111111111111,0.553921568627451,2,8,0.1509433962264151,1,0.02702702702702703
"2020-01-20","OKC",102,107,34,52,0.6538461538461539,9,45,0.2,0.2,12,26,42,24,3,0.38235294117647056,0.3939393939393939,0.8888888888888888,0.4639175257731959,0.5500139175257731,0.4896907216494845,0.5194174757281553,2,6,0.11538461538461539,0,0
"2020-01-22","DEN",100,121,29,60,0.48333333333333334,13,29,0.4482758620689655,0.4482758620689655,24,30,28,33,6,0.5172413793103449,0.5172413793103449,0.8461538461538461,0.3258426966292135,0.6006292134831461,0.5449438202247191,0.599009900990099,0,6,0.1,0,0
"2020-01-24","MIN",109,131,36,59,0.6101694915254238,11,32,0.34375,0.34375,26,26,46,33,0,0.3611111111111111,0.37142857142857144,1,0.3516483516483517,0.5582065934065934,0.5769230769230769,0.6298076923076923,2,5,0.0847457627118644,3,0.09375
"2020-01-26","DEN",101,110,29,55,0.5272727272727272,11,33,0.3333333333333333,0.3333333333333333,19,20,38,27,6,0.3448275862068966,0.37037037037037035,0.8181818181818182,0.375,0.5115397727272728,0.5170454545454546,0.5555555555555556,4,3,0.05454545454545454,0,0
"2020-01-27","UTA",108,126,23,41,0.5609756097560976,15,40,0.375,0.375,35,14,32,21,24,0.30434782608695654,0.35,0.4666666666666667,0.49382716049382713,0.5245518518518518,0.5617283950617284,0.6127450980392157,6,3,0.07317073170731707,0,0
"2020-01-29","POR",106,112,23,47,0.48936170212765956,17,47,0.3617021276595745,0.3617021276595745,15,12,34,45,6,0.2608695652173913,0.2608695652173913,0.8823529411764706,0.5,0.567893085106383,0.5159574468085106,0.5445544554455446,0,8,0.1702127659574468,0,0
"2020-01-31","DAL",101,128,24,53,0.4528301886792453,21,45,0.4666666666666667,0.4666666666666667,17,20,28,45,18,0.4166666666666667,0.43478260869565216,0.7142857142857143,0.45918367346938777,0.5336239795918367,0.5663265306122449,0.6057692307692307,2,8,0.1509433962264151,1,0.022222222222222223
"2020-02-02","NOP",107,117,25,54,0.46296296296296297,16,51,0.3137254901960784,0.3137254901960784,19,24,26,30,18,0.48,0.5454545454545454,0.625,0.4857142857142857,0.5001142857142857,0.4666666666666667,0.5132743362831859,6,6,0.1111111111111111,0,0
"2020-02-04","CHA",99,125,23,37,0.6216216216216216,20,60,0.3333333333333333,0.3389830508474576,19,20,26,45,15,0.43478260869565216,0.45454545454545453,0.75,0.6185567010309279,0.5526557291666666,0.5463917525773195,0.5904761904761905,2,2,0.05405405405405406,0,0
"2020-02-06","LAL",102,121,24,43,0.5581395348837209,19,42,0.4523809523809524,0.4523809523809524,16,8,40,48,9,0.16666666666666666,0.19047619047619047,0.8421052631578947,0.49411764705882355,0.5214285714285714,0.6176470588235294,0.6505376344086021,6,3,0.06976744186046512,1,0.023809523809523808
