"Date","Opponent","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked"
"2020-02-26","CLE",93,94,23,51,0.45098039215686275,13,38,0.34210526315789475,0.34210526315789475,9,20,26,36,3,0.43478260869565216,0.43478260869565216,0.9230769230769231,0.42696629213483145,0.5286050561797753,0.47752808988764045,0.48947368421052634,0,3,0.058823529411764705,1,0.02631578947368421
"2020-02-27","NYK",93,115,30,60,0.5,15,31,0.4838709677419355,0.4838709677419355,10,40,20,36,9,0.6666666666666666,0.6896551724137931,0.8,0.34065934065934067,0.5030395604395604,0.5769230769230769,0.5927835051546392,2,3,0.05,0,0
"2020-03-01","LAC",98,130,27,52,0.5192307692307693,21,43,0.4883720930232558,0.4883720930232558,13,24,30,45,18,0.4444444444444444,0.48,0.7142857142857143,0.45263157894736844,0.5017515789473684,0.6157894736842106,0.6262135922330098,4,5,0.09615384615384616,1,0.023255813953488372
"2020-03-03","LAL",98,107,22,45,0.4888888888888889,16,40,0.4,0.4,15,22,22,39,9,0.5,0.5789473684210527,0.8125,0.47058823529411764,0.5022241176470589,0.5411764705882353,0.5691489361702128,6,6,0.13333333333333333,0,0
"2020-03-05","SAC",100,125,30,59,0.5084745762711864,17,37,0.4594594594594595,0.4594594594594595,14,22,38,39,12,0.36666666666666664,0.39285714285714285,0.7647058823529411,0.3854166666666667,0.5297583333333333,0.578125,0.6127450980392157,4,4,0.06779661016949153,0,0
"2020-03-07","GSW",91,114,28,50,0.56,13,34,0.38235294117647056,0.38235294117647056,19,34,22,36,3,0.6071428571428571,0.6538461538461539,0.9230769230769231,0.40476190476190477,0.4692422619047619,0.5654761904761905,0.6063829787234043,4,2,0.04,0,0
"2020-03-11","DET",94,124,28,50,0.56,14,33,0.42424242424242425,0.42424242424242425,26,30,26,39,3,0.5357142857142857,0.625,0.9285714285714286,0.39759036144578314,0.5152951807228916,0.5903614457831325,0.6391752577319587,8,3,0.06,0,0
"2020-08-01","IND",104,121,37,68,0.5441176470588235,9,25,0.36,0.36,20,24,50,24,3,0.32432432432432434,0.4444444444444444,0.8888888888888888,0.26881720430107525,0.523560752688172,0.543010752688172,0.587378640776699,20,5,0.07352941176470588,0,0
"2020-08-03","SAS",103,132,32,56,0.5714285714285714,14,31,0.45161290322580644,0.45161290322580644,26,26,38,39,3,0.40625,0.4482758620689655,0.9285714285714286,0.3563218390804598,0.505496551724138,0.6091954022988506,0.6485148514851485,6,6,0.10714285714285714,0,0
"2020-08-05","WAS",100,107,27,53,0.5094339622641509,11,29,0.3793103448275862,0.3793103448275862,20,36,18,27,6,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.35365853658536583,0.5019762195121952,0.5304878048780488,0.5520833333333334,0,5,0.09433962264150944,0,0
"2020-08-07","ORL",98,108,30,64,0.46875,8,29,0.27586206896551724,0.27586206896551724,24,26,34,18,6,0.43333333333333335,0.5652173913043478,0.75,0.3118279569892473,0.5097876344086021,0.45161290322580644,0.5,14,2,0.03125,0,0
"2020-08-09","POR",101,121,33,67,0.4925373134328358,14,30,0.4666666666666667,0.4666666666666667,13,28,38,30,12,0.42424242424242425,0.5185185185185185,0.7142857142857143,0.30927835051546393,0.48081237113402064,0.5567010309278351,0.5817307692307693,12,6,0.08955223880597014,0,0
"2020-08-11","PHX",91,117,31,60,0.5166666666666667,15,33,0.45454545454545453,0.45454545454545453,10,30,32,39,6,0.4838709677419355,0.5172413793103449,0.8666666666666667,0.3548387096774194,0.4831489247311828,0.5752688172043011,0.5969387755102041,4,3,0.05,0,0
"2020-08-12","TOR",103,121,22,44,0.5,17,40,0.425,0.425,26,22,22,48,3,0.5,0.5,0.9411764705882353,0.47619047619047616,0.5061678571428571,0.5654761904761905,0.6145833333333334,0,5,0.11363636363636363,2,0.05
"2020-08-14","HOU",102,134,31,49,0.6326530612244898,18,38,0.47368421052631576,0.47368421052631576,18,36,26,39,15,0.5806451612903226,0.6,0.7222222222222222,0.4367816091954023,0.49257413793103444,0.6666666666666666,0.6855670103092784,2,8,0.16326530612244897,1,0.02631578947368421
